review,score,of_title,Ideological_Bias,LGBTQ+_Criticism,Conspiracy_Theory,Meta-Criticism,Technical_Criticism,Tactical_Praise,Coordinated_Hate,Studio_Criticism,Frustration/Expectation
It was a terrible movie it killed off snoke and luke and was made to please the feminists Rey should never have been created and never should have stood a chance against snokes guards this movie sucks skip it,2.0,Last Jedi,0.964914083480835,0.958557665348053,0.9534024596214294,0.9467757940292358,0.7572345733642578,0.1268780529499054,0.08624131977558136,0.047749243676662445,0.005126486998051405
"Dear Rian Johnson, please stop writing hundreds of 5-star reviews. We all know it's you. Kathleen Kennedy has already lost her throne at Lucasfilm and you will NEVER make the trilogy she promised you. All mankind (and womankind too) would not be able to survive another abomination like The Last Jedi.",2.0,Last Jedi,0.9812342524528503,0.9565228819847107,0.8835886120796204,0.8213229179382324,0.8138834834098816,0.08667583763599396,0.06195712089538574,0.032867785543203354,0.032569367438554764
"It's a great movie if you can shut off your brain for a few hours. If you don't care about the universe, plot, characters, and backstory you will love this film.",4.0,Last Jedi,0.9779790639877319,0.9554052352905273,0.9357138276100159,0.8444622159004211,0.6402126550674438,0.4415006637573242,0.03337361663579941,0.03117900714278221,0.016749875620007515
makes no sense. irrelevant to the series. this movie could have never happened and we are basically exactly where we left off. anticlimactic. a terrible addition to an otherwise fantastic series. it's time to be real with ourselves. this movie deserves more bad reviews,2.0,Last Jedi,0.9648776054382324,0.9487577676773071,0.6949588656425476,0.6041046977043152,0.43500372767448425,0.33308905363082886,0.0844162330031395,0.05124059319496155,0.007557844743132591
"A convoluted, confused, and disappointing mess of a movie that is more concerned with subverting narrative expectations and inserting SJW commentary than with telling a compelling story.",4.0,Last Jedi,0.9580113291740417,0.9433425664901733,0.7866544127464294,0.7056862115859985,0.4484240710735321,0.15122252702713013,0.06225176900625229,0.014429036527872086,0.00542264711111784
"Not worth the time it would take to write an actual review.  This is film making brought to its lowest.  Nearly every decision made behind the camera was unapologetically stupid.  People, like Forbes, say that because a movie with the Star Wars brand makes money, the producer (Kathleen Kennedy) deserves to keep her job.  Without the brand, this movie would make nothing.  Disney seems very keen to destroy the brand, so we'll get to see that soon enough.",2.0,Last Jedi,0.9902586340904236,0.9869676828384399,0.9176677465438843,0.7357877492904663,0.414999395608902,0.053690142929553986,0.015703583136200905,0.012962973676621914,0.005637072026729584
"""This disorganized mess of a film was a waste of good popcorn. It felt like I was simultaneously watching 3 completely separate but equally terrible movies. This film just won't die either. At every dramatic standoff after the first 90 minutes you're just praying that sweet relief will come in the form of ending credits, but it won't. By the 3rd \""""final showdown\"""" you're cursing the never ending stream of deus ex machinas and yelling \""""just let them all die\"""" in a crowded theater. This film introduces annoying characters just to kill them off, as if that's supposed to make it OK. If you find yourself writing \""""Leia uses the force to glide like Mary Poppins through space\"""" it's time to find a new line of work.",2.0,Last Jedi,0.9796549081802368,0.9689458608627319,0.9525140523910522,0.7615231871604919,0.45858240127563477,0.3262317478656769,0.11809201538562775,0.06629059463739395,0.018374798819422722
"This movie made me feel like I'm too old for star wars. It's hard to even say if they did a good job or not, because I'm not even sure what they were trying to do. 2h33m too long.",2.0,Last Jedi,0.9907683730125427,0.966196596622467,0.9281715750694275,0.5543696880340576,0.5430206656455994,0.21307814121246338,0.10585177689790726,0.013815442100167274,0.011236663907766342
"It doesn't feel like a star wars movie, it feels like the people behind Atlantic rim got a massive budget and tried to rip off star wars.",4.0,Last Jedi,0.919907808303833,0.8849124312400818,0.6633944511413574,0.5052396059036255,0.309236615896225,0.29521647095680237,0.2764872610569,0.047244250774383545,0.004156337585300207
"You have ruined the franchise. You have thrown everithing away that have been done before, to make something new but with no coercion between the script and the character what so ever",2.0,Last Jedi,0.9785681962966919,0.9327102899551392,0.8813742399215698,0.8120457530021667,0.22545307874679565,0.212819442152977,0.203114315867424,0.01798352226614952,0.005280249752104282
"I actually enjoyed the movie, but honestly it just left such a bad taste in my mouth. So many cool things but ruining luke like this negates all the good stuff. I don't understand the need to kill off the original characters in order to make the new generation the heroes. All the books I have read about Lukes heroics, I so wanted to see him in true action... so disappointed but then again maybe we should just accept that Ryan Johnson is trying to give Star Wars to a new generation and just 'let the past die'. Star wars feels finished for me now.",2.0,Last Jedi,0.9756580591201782,0.9499332904815674,0.8685040473937988,0.5996502041816711,0.10623068362474442,0.08719117194414139,0.04214472696185112,0.01824435405433178,0.003639946924522519
"Shot very well, good design and visual look to the film, however it desecrates the past history of the franchise, does not stay true to the characters or to fans.",2.0,Last Jedi,0.962946355342865,0.909165620803833,0.816852867603302,0.7909443378448486,0.7540156841278076,0.4021056890487671,0.14256733655929565,0.045295439660549164,0.005144656635820866
Probably would have been better as a BB-8 stand alone film. That droid was more incredible than Jedi master Luke Skywalker. I'm confused and saddened by this movie.,2.0,Last Jedi,0.9860963821411133,0.9370204210281372,0.838065505027771,0.733356773853302,0.708714485168457,0.3681108057498932,0.032432131469249725,0.023971132934093475,0.021594660356640816
"A long, expensive, poorly made film.  Weak portrayals of existing characters, badly introduced new characters, forgettable dialog, and the most stupid villains ever conceived.  What would be merely disappointing in a stand alone space opera becomes unforgivable as part of the beloved Star Wars property.  Gaping plot holes are papered over with too much CGI.  Rian Johnson and JJ Abrams are capable of far better than this.  The film should take a Mulligan and be done over.",2.0,Last Jedi,0.9934369325637817,0.9743655323982239,0.8920307755470276,0.6884020566940308,0.6211085915565491,0.19528570771217346,0.09805086255073547,0.015320385806262493,0.006782631855458021
"Full of plot holes, contrived plot devices, unnecessary subplots and marvel-esq humour",2.0,Last Jedi,0.8580125570297241,0.8106693625450134,0.6801773905754089,0.5014171004295349,0.35428351163864136,0.24058815836906433,0.11018861085176468,0.010130503214895725,0.009505065158009529
Way too long. Story was boring and just overall disappointed in the film. This is even worse than The Phantom Menace.,4.0,Last Jedi,0.9879788756370544,0.9047186374664307,0.5424718260765076,0.20204013586044312,0.1777455359697342,0.06824127584695816,0.017611457034945488,0.012110278010368347,0.0028709638863801956
"I think that Star Wars fans should demand a remake of this film. Why not? If you order food at a restaurant and its not served the way you like you send it back to the kitchen. Well, this film is no different. To be fair, there were some good scenes that were interesting and enjoyable to watch. However, there were just too many mistakes made in this film. Many of the dramatic and emotional moments fell flat while other elements of the story were rushed and left unexplained. Its obvious that the writer/director didn't like Luke Skywalker. It showed throughout the depiction of the character. In addition, it feels as if the saga was hijacked in order to provide fans with a way out to make way for a new and different story line. Its not that new story development are a bad thing, but it was too much too fast. The film simply took too many liberties for a story as loved and cherished as Star Wars. So i'll repeat:, it was a nice try, but try again. I think the fans deserve a remake.",4.0,Last Jedi,0.9599089622497559,0.9555138945579529,0.8788689970970154,0.870063304901123,0.2612212598323822,0.15983809530735016,0.04686146602034569,0.04460858553647995,0.02433158829808235
Can't be more disappointed... what a shame,2.0,Last Jedi,0.9918461441993713,0.8169175386428833,0.5912378430366516,0.48601120710372925,0.4013265073299408,0.2432241141796112,0.18415683507919312,0.04415863752365112,0.0025862017646431923
"Better than The Force Awakens, yet it didnât hit the mark for me. Seems like Disney is hiring the biggest guns possible to help make Star Wars a fan favorite again with a new trilogy that seems to be as confused of the direction itâs heading, like Kylo Ren himself. No matter how much Disney invests in this or any other Star Wars trilogy, seems like nothing can surpass Empire Strikes Back.",2.0,Last Jedi,0.9868414402008057,0.9292362332344055,0.918914258480072,0.6496562957763672,0.22766080498695374,0.19578781723976135,0.07358797639608383,0.030356761068105698,0.016329513862729073
"""Poorly written, poorly cast, poorly developed characters, cringe-worthy humour and naff action sequences. Laughably far removed from what the Star Wars universe is meant to be, Disney's legacy will be to destroy everything that made Star Wars unique and dilute it with bland characters, unsophisticated dialogue, juvenile humour, and far too much moralistic Social Justice messaging (\""""Respect women\"""" comes across extremely strongly, and even - inexplicably - \""""Don't eat meat\""""). Rey, the lead character, is an insufferable Mary Sue to whom everything is always handed and the lore of the universe bends to accommodate her. Her wooden acting is not helped by the completely immemorable and uninspiring script she has to deliver. Luke, the hero from the old movies, has been turned upside down and inside out to the point where the actor disowned the new interpretation of the character and the old fanbase almost unanimously rejected the movie outright. Finn is one of the best things about the new Star Wars movies and his scenes make this car crash of a film watchable. Leia is bearable until her miraculous and completely unrealistic (even by Star Wars' standards) Superman-esque space flight. An irritating new character called Rose is introduced presumably to add another check in the diversity tick boxes as she serves little other purpose other than to ruin one of Finn's most heroic moments and simultaneously doom the entire resistance over some airy-fairy notion of 'love trumps hate', puh-lease. Just do not waste your time.",2.0,Last Jedi,0.9894455671310425,0.9754716157913208,0.9037064909934998,0.764102041721344,0.7453591227531433,0.31655776500701904,0.1391708105802536,0.029789792373776436,0.021554462611675262
"""I really don't know why I'm giving this film such a high \""""score\"""". This film insulted a viewers intelligence as to what a film should deliver. I'm a huge star Wars fan and I wanted to love this movie after the huge disappointment in The Force Awakens. The Last Jedi made me cringe and face palm throughout the entire film. I've never walked away from ANY film feeling the way I did with this movie. How anyone can give this monstrosity over 2 stars is beyond me.",2.0,Last Jedi,0.9831646084785461,0.9559482932090759,0.9013657569885254,0.8789140582084656,0.627689003944397,0.4514707624912262,0.13433405756950378,0.12332875281572342,0.009425326250493526
Rian Johnson ruined everything that was set up by J.J. Abrams in the Force Awakens.,4.0,Last Jedi,0.9587011933326721,0.9495491981506348,0.7142977118492126,0.6828160285949707,0.652676522731781,0.5051693916320801,0.2594671845436096,0.08100426942110062,0.004746698308736086
"It seems that Rotten Tomatoes won't let this film fall below 50%. Good music and good acting can't save a terrible plot and movie that constantly preaches to us that men are war-mongering apes, and a director that tries to constantly undo the first movie and goes out of his way to make sure we don't get the movie we want or expect, and not in a good way. This is the worst Star Wars movie so far, and a terrible movie in general.",2.0,Last Jedi,0.9887252449989319,0.8436827063560486,0.7237851619720459,0.6887794137001038,0.6625242233276367,0.4246317148208618,0.18609638512134552,0.025778653100132942,0.024107161909341812
"""In their new article this movie has been claimed to have a 106% critic approval rating with RT's wonderful Bayesian formula. If you applied the same formula to it's audience rating, it would go below 0%.  I understand the complaints cover every facet of this amateur, film festival reject but at least Kylo Ren is great in this movie, in my eyes redeemed from the last movie.   None of the plot holes hold a candle to the poor directing choices; the inability to use tension or climaxes, inability to move the story or have important events happen or build characters or their motivations. If you've ever heard that music is the heart of a memorable film then you will be disappointed there too.  Nothing happens, everything in the movie had no point, it's harder to believe with every small bit of reflection on the film.",2.0,Last Jedi,0.9868766069412231,0.9077977538108826,0.7938861846923828,0.4481968283653259,0.3715898394584656,0.27295657992362976,0.10501129180192947,0.05904697999358177,0.019638387486338615
The added characters looked like they where picked up in the streets and told to just memorize the script. This movie felt like I was just at a backseat of a gender studies class than an actual star wars film (something that I grew up as a child loving).,4.0,Last Jedi,0.9658777713775635,0.9593806266784668,0.8923860192298889,0.8600755929946899,0.7432085871696472,0.6933714151382446,0.5400518178939819,0.03476616367697716,0.01698756404221058
Wow just a horrible experience ... can I give it 0 out of 5,2.0,Last Jedi,0.8926063179969788,0.787879228591919,0.66036456823349,0.6446948051452637,0.564400315284729,0.22979719936847687,0.20154176652431488,0.011682132259011269,0.005475734826177359
"""Horrible pacing. What started out as probably a well written movie was killed in post. No world building, no character development, failed to illicit a single emotional response. There were entire plot lines that should have been killed off to allow for some epic star wars esc. shots, of which there was none. All the progress they made with fans with \""""Force Awakens\"""" was totally lost. Every character I loved in Episode 7 was totally blah in this film. Kathleen Kennedy, Rian Johnson, Disney, Abrams - Good job, none of you.",4.0,Last Jedi,0.993190348148346,0.9347475171089172,0.4577893614768982,0.39384734630584717,0.3492203950881958,0.10006149113178253,0.033693667501211166,0.025040002539753914,0.0112606855109334
WTF did I just watch?,2.0,Last Jedi,0.6726348996162415,0.5690396428108215,0.468587726354599,0.3844209909439087,0.3040398061275482,0.2212144434452057,0.1790783405303955,0.06330539286136627,0.013226214796304703
Star Wars the Last Jedi is a phenomenal movie! It adds depth to the new characters of the sequels as well as breathes life into the old. The world expands as characters traverse throughout the galaxy showing off new and interesting worlds. The plot is solid with twist and turns that keep the whole audience full engaged and interested.,10.0,Last Jedi,0.8246690034866333,0.3656245470046997,0.051917996257543564,0.010078065097332,0.008235081098973751,0.005951478146016598,0.0043947817757725716,0.003813699120655656,0.0035105273127555847
"Excellent film! Rian Johnson delievers the unexpected the Star Wars movie we didn't deserve, but the one we needed! A wonderful addition to the saga, but just as good as a stand alone film. Beautiful cinematography, special effects, and some very memorable moments! This film breathes new life into the Star Wars franchise. Is definitely worth watching a second, third or hundred times!",10.0,Last Jedi,0.9830662608146667,0.3053528368473053,0.08941823989152908,0.06877502053976059,0.020045941695570946,0.011290734633803368,0.009222539141774178,0.0036574620753526688,0.003613806329667568
The fans wanted something new and different?  That's it's. This movie is about learning with your own mistakes,10.0,Last Jedi,0.7179198265075684,0.0933392122387886,0.09139145910739899,0.04272418096661568,0.041790250688791275,0.020371591672301292,0.019559422507882118,0.013468862511217594,0.006891184952110052
Not as dark as I had expected but still a good movie.,8.0,Last Jedi,0.7557191848754883,0.7544183731079102,0.22227849066257477,0.16407990455627441,0.11104939877986908,0.11042413860559464,0.08052723109722137,0.03227237984538078,0.006180085241794586
"Like Rogue One, this is a Star Wars film that is willing to do something different. By avoiding some of the standard plot beats and using characters to drive the plot, the film creates a tension that I didn't think was possible for a Star Wars film. Even Rogue One was constrained by us knowing where it had to end up, and the Force Awakens held few surprises. So, the first Star Wars film since the original three with genuine surprises - the new trilogy may escape the shadow of its predeccesors (good and bad).",10.0,Last Jedi,0.8544959425926208,0.39283475279808044,0.20609848201274872,0.1540590226650238,0.05152527987957001,0.03261759132146835,0.02625112421810627,0.011848251335322857,0.0056529236026108265
I do not understand the hate at all. Is it a perfect movie? No. Does it put the prequels to shame? Yes. Did it introduce some cool new things and cast off some old chains? Oh yeah. Does it have me interested in what happens next? Absolutely.,10.0,Last Jedi,0.9818011522293091,0.9530428647994995,0.9482155442237854,0.8755496740341187,0.8471465706825256,0.8468342423439026,0.32935860753059387,0.17228572070598602,0.11190333962440491
"Absolutely blown away! Yes, there could've been more Fun and less Rose, but other than that it was a solid movie.",10.0,Last Jedi,0.5403202176094055,0.476931631565094,0.1647765040397644,0.021585654467344284,0.0194283127784729,0.01822974719107151,0.01472448743879795,0.011253893375396729,0.0029629364144057035
"I just saw Star Wars The Last Jedi and Yeah Luke Skywalker was not kidding when he said this is not going to go the way you think, so many twists and turns I was on the edge of my seat during the entire movie, I love this movie I love it more than Force Awakens, definitely more than the Prequels *obviously* and I love it more than Rogue One and I have to see it again to know how it stands against the original trilogy but all in all Star Wars The Last Jedi is worth seeing more than once and you'll love it every time ðð ðâ¤ð",10.0,Last Jedi,0.9655246734619141,0.5829453468322754,0.4330483376979828,0.07924911379814148,0.04170091450214386,0.012418580241501331,0.012071439065039158,0.009680581279098988,0.004092255607247353
It's simply a masterwork in film and in Star Wars,10.0,Last Jedi,0.7938773036003113,0.7437349557876587,0.24074098467826843,0.13780046999454498,0.1338912546634674,0.04947976768016815,0.022773178294301033,0.011637124232947826,0.007144466508179903
"Loved every minute, and I would love to see it again before it leaves the theaters",10.0,Last Jedi,0.6181419491767883,0.44216200709342957,0.26131969690322876,0.1402980387210846,0.10814899206161499,0.09411372244358063,0.0803380236029625,0.04495986923575401,0.011049926280975342
"I have seen the film twice now, the second time fully aware of the fan consensus and critiques. The 3 most common complaints are the humor, the depiction of Luke, and Canto Bight. Many fans have stated the humor is too Marvel-esque, or that it breaks the tone. I disagree. The humor isn't used to interrupt poignant moments mod scene. There will be quips between characters before things really start going. The film has darker elements, and appropriately directs the tone in that direction when required. But we aren't locked into a somber affair like some seem to want or expect. Second, Luke is where he needs to be emotionally in this movie. He even has instances where he explains himself. Other characters even comment on his current disposition, and yet fans still say he is out of character? Remember when he failed to lift the X wing in Empire, and sulked alone in the corner? Now imagine the gravity of his failure and what he wants to do about it. Others have claimed that he left the map with Lor San Tekka in order to bring him back into the fight. As such they think it's a plot hole, but they are working off of an assumption. Finally, Canto Bight. I won't deny this could have been done better. The criticisms Rose has against the population of the planet were told and not shown to the extent I wanted. The sequence devolves into mindless action in my opinion. Had potential but didn't quite fit. Overall the movie is definitely good, and definitely Star Wars.",8.0,Last Jedi,0.981857180595398,0.9298574924468994,0.8828755617141724,0.7999361753463745,0.3255132734775543,0.18892577290534973,0.0274051446467638,0.0157503429800272,0.015106002800166607
Awesome movie! Totally new direction for Star Wars! Loved it!,10.0,Last Jedi,0.8834990859031677,0.371534526348114,0.23437225818634033,0.21050754189491272,0.033967602998018265,0.025160420686006546,0.023209013044834137,0.013316480442881584,0.012766859494149685
"Another Star Wars film that did not disappoint. The amount of storytelling and vision that captured in this movie was impressive. A nice fast-paced exploration through some important plot points and character development. While the humor at times felt a little forced, it didn't distract from the overall quality and storytelling of the movie. I feel like the franchise is just starting to pick up steam and find its footing as it establishes itself again. The farther away we get from people comparing it to Episodes 4-6 the better.",10.0,Last Jedi,0.987143874168396,0.7934260368347168,0.6650624871253967,0.5100261569023132,0.15016785264015198,0.09310223162174225,0.06546526402235031,0.014392949640750885,0.013502241112291813
"People are way too hard on this movie. Yes, it had stupid and pointless elements, and yes, it wasn't perfect, and yes, it sidelined important characters for no good reason . . . what was my point again? Oh, the movie isn't that bad, it's the middle movie in a trilogy, it's going to get reconnected, and some things are going to be changed. Rey's parents don't matter - yeah BS, they'll matter in the next movie. Snoke died for no reason - no, they replaced him with Kylo as the main villain. The diversity angle was stupid and pointless - not because they shouldn't be there, but because they were wasted. I really wanted to see character development for Fin, and he just didn't matter in this movie.",8.0,Last Jedi,0.9779626727104187,0.9740303158760071,0.9461035132408142,0.9212571978569031,0.9110178351402283,0.8890200853347778,0.5669100284576416,0.20607835054397583,0.04088333621621132
This movies was honestly so exciting to watch for a fan like me - I'm not even joking I don't understand all the hate for it.,10.0,Last Jedi,0.9298391938209534,0.8848141431808472,0.8584433197975159,0.8251921534538269,0.7584870457649231,0.6556381583213806,0.29279327392578125,0.03694722801446915,0.021971475332975388
Everything I could have hoped for in a Star Wars movie and more.,10.0,Last Jedi,0.409894734621048,0.2718711495399475,0.11844774335622787,0.09920945763587952,0.0755256712436676,0.07063426077365875,0.03407604992389679,0.02268259972333908,0.014007811434566975
Loved it!!! Can't wait to see it again!,10.0,Last Jedi,0.6133311986923218,0.4530435800552368,0.08184826374053955,0.03585205599665642,0.033326148986816406,0.032397061586380005,0.030162261798977852,0.0224483422935009,0.011188462376594543
A nearly perfect film.,10.0,Last Jedi,0.6116640567779541,0.4427144527435303,0.29275426268577576,0.1649150252342224,0.15283551812171936,0.09749694913625717,0.06173659488558769,0.013869415037333965,0.008867655880749226
Absolutely better than The Force Awakens and The Rise of Skywalker.,10.0,Last Jedi,0.9175457954406738,0.7511115074157715,0.662031888961792,0.24902872741222382,0.052759889513254166,0.028053566813468933,0.02715279906988144,0.01738213561475277,0.002658604644238949
