review,score,of_title,Ideological_Bias,LGBTQ+_Criticism,Conspiracy_Theory,Meta-Criticism,Technical_Criticism,Tactical_Praise,Coordinated_Hate,Studio_Criticism,Frustration/Expectation
worse than the prequels,2.0,Last Jedi,0.4329835772514343,0.2407783567905426,0.22783194482326508,0.17726394534111023,0.17401304841041565,0.17017653584480286,0.11207293719053268,0.04263748228549957,0.013308103196322918
Just a cash grab by Disney. This franchise is tired. And I'm a Star Wars fan!,2.0,Last Jedi,0.7740933299064636,0.36760106682777405,0.20708522200584412,0.1033003181219101,0.09323092550039291,0.04269473999738693,0.018139198422431946,0.009470912627875805,0.008261899463832378
"Star Wars is often seen as the shinning jewel in the sci-fi film genre. Sure the saga has had some missteps with the first, two films in the prequel trilogy. The Last Jedi, is truly the pinnacle terrible script writing and directing. Rian Johnson, has killed this franchise. His directing and writing skills have destroyed this film. The film is eye candy for sure. But it boils down to nothing less than a movie you can turn you brain off to watch. This is a terrible Star Wars film, but a mediocre action film you can turn your brain off too. I hope Disney do the right thing and get this god awful director away from this dying franchise.",4.0,Last Jedi,0.8818359375,0.870200514793396,0.7847141623497009,0.729634702205658,0.3292686939239502,0.269020140171051,0.16910260915756226,0.04036341607570648,0.003936992958188057
"I did not  enjoy this movie at all, can't be called a Star wars movie. enjoyed the prequels more",2.0,Last Jedi,0.7177237272262573,0.6594392657279968,0.6206108927726746,0.5767896175384521,0.45213329792022705,0.44724491238594055,0.3826284408569336,0.14118602871894836,0.02889385260641575
"""Honestly, it was terrible. Genuine pantomime villains hamming it up badly and a Chuck Norris (beard only) ending from Luke. The CGI was crap - the forces exerted by the critters just didn't look at all real and the spaceships that boringly trudged through space looking for a handy gas station would have been better done on a PC version of Homeworld. ... and there's just too much about the plotting and the set pieces and the 2-D moral-baiting lines and Mary Poppins and rubbishy looking aliens and lack of scope (despite the grand size of ships and planets, it all seemed to be happening in a cheap studio or green-screen environment). It is really bad. One ends up being cheered by spotting a cameo appearance, but then feeling sorry that these actors got caught up in this mess. Very disappointed that Finchy from \""""The Office\"""" didn't get to deliver any lines, Adrian from \""""The Young Ones\"""" should have donated some of his.",2.0,Last Jedi,0.9595775008201599,0.9585224986076355,0.9060425758361816,0.9000039100646973,0.8169920444488525,0.7955184578895569,0.7403112053871155,0.5849853157997131,0.004013627767562866
"After viewing this movie I have no further interest in the story of Rey, Finn, Poe, Kylo. I donât care what happens to those posers and the continuation of their story. This is without a doubt a cash grab to push out the old OT characters and push on us, these uninspired new wanna-bees. The plot was laughable, the treatment of the OT heroes was despicable, and it just didnât feel like a Star Wars movie. I never felt so disappointed after watching a starwars movie.",2.0,Last Jedi,0.9001806378364563,0.8337656855583191,0.7984670996665955,0.7876520156860352,0.6999008655548096,0.675275981426239,0.6657538414001465,0.5475776195526123,0.014162596315145493
"Awful movie. Lazy writing. Abysmal characterization. Rife with plot-holes. Story depends on dozens of coincidences to move forward. If you love Star Wars, steer clear: this will tarnish your view of it.",2.0,Last Jedi,0.867864727973938,0.8201817274093628,0.812425971031189,0.7823039889335632,0.6996300220489502,0.5887138843536377,0.22920458018779755,0.05209896340966225,0.0037805726751685143
"Very disappointed. So many stupid scenes, such as Leah flying through space.",4.0,Last Jedi,0.7978397011756897,0.17246727645397186,0.15913723409175873,0.10640034824609756,0.03200330212712288,0.01885179989039898,0.007711230311542749,0.00701273325830698,0.0034436360001564026
"This movie has more plot holes than any movie Iâve ever seen. Pointless and unbelievable premise, lack of any real movement forward with the Star Wars saga, and honestly, Iâm just left with constantly saying, âwhy did they do that?â You May enjoy if you are not a Star Wars fan, if you are a die hard, I think you will feel that this if far from the best Star Wars since Empire, like Iâve been reading, and more like the worst Star Wars since Phantom Menace.",4.0,Last Jedi,0.9307023286819458,0.7817085385322571,0.7775067090988159,0.6806471943855286,0.6011528372764587,0.42380744218826294,0.4025815725326538,0.15337833762168884,0.004482993856072426
The plot of this movie has more holes than Swiss cheese.,4.0,Last Jedi,0.8011075854301453,0.30079028010368347,0.2759571075439453,0.25546079874038696,0.12406372278928757,0.12405109405517578,0.04467444121837616,0.031136395409703255,0.018005041405558586
Worst worst worst Star Wars ever ....,2.0,Last Jedi,0.4471668004989624,0.3789098262786865,0.3409116566181183,0.30621588230133057,0.24988238513469696,0.10478483885526657,0.08741219341754913,0.024579638615250587,0.011561211198568344
It wouldn't have been so bad if - well - it wasn't just bad. Outside of whatever people might perceive as political and 'sjw' it remains just a really bad movie that doesn't use what came before it to propel it to new heights but craps all over it for no other reason than to 'subvert expectations' and it (Rian) thinks it's clever for doing that.,2.0,Last Jedi,0.9604883193969727,0.9224114418029785,0.47545307874679565,0.2874293327331543,0.11906971782445908,0.11880214512348175,0.09152497351169586,0.08755786716938019,0.054610393941402435
It was a terrible movie it killed off snoke and luke and was made to please the feminists Rey should never have been created and never should have stood a chance against snokes guards this movie sucks skip it,2.0,Last Jedi,0.9918359518051147,0.9203279614448547,0.8353766798973083,0.6207621097564697,0.6026110053062439,0.6001564860343933,0.5833379626274109,0.02450878918170929,0.015049852430820465
"Dear Rian Johnson, please stop writing hundreds of 5-star reviews. We all know it's you. Kathleen Kennedy has already lost her throne at Lucasfilm and you will NEVER make the trilogy she promised you. All mankind (and womankind too) would not be able to survive another abomination like The Last Jedi.",2.0,Last Jedi,0.8139026165008545,0.7426671385765076,0.3341812491416931,0.2646901309490204,0.2544274926185608,0.2525482177734375,0.13571248948574066,0.1271168738603592,0.10991476476192474
"It's a great movie if you can shut off your brain for a few hours. If you don't care about the universe, plot, characters, and backstory you will love this film.",4.0,Last Jedi,0.06548068672418594,0.055977266281843185,0.03487235680222511,0.028706446290016174,0.027307113632559776,0.026522070169448853,0.021782152354717255,0.013845750130712986,0.0033634924329817295
makes no sense. irrelevant to the series. this movie could have never happened and we are basically exactly where we left off. anticlimactic. a terrible addition to an otherwise fantastic series. it's time to be real with ourselves. this movie deserves more bad reviews,2.0,Last Jedi,0.8302364945411682,0.6724579334259033,0.6140302419662476,0.597213625907898,0.538311243057251,0.47536271810531616,0.1754654049873352,0.07900771498680115,0.00991763174533844
"A convoluted, confused, and disappointing mess of a movie that is more concerned with subverting narrative expectations and inserting SJW commentary than with telling a compelling story.",4.0,Last Jedi,0.9362384080886841,0.7209526896476746,0.4766180217266083,0.3729025721549988,0.25409674644470215,0.2327069789171219,0.1023791953921318,0.018829766660928726,0.0035723864566534758
"Not worth the time it would take to write an actual review.  This is film making brought to its lowest.  Nearly every decision made behind the camera was unapologetically stupid.  People, like Forbes, say that because a movie with the Star Wars brand makes money, the producer (Kathleen Kennedy) deserves to keep her job.  Without the brand, this movie would make nothing.  Disney seems very keen to destroy the brand, so we'll get to see that soon enough.",2.0,Last Jedi,0.832234263420105,0.7702113389968872,0.7452089786529541,0.7220197319984436,0.6523798108100891,0.20048785209655762,0.1796405017375946,0.08950983732938766,0.003995442297309637
"""This disorganized mess of a film was a waste of good popcorn. It felt like I was simultaneously watching 3 completely separate but equally terrible movies. This film just won't die either. At every dramatic standoff after the first 90 minutes you're just praying that sweet relief will come in the form of ending credits, but it won't. By the 3rd \""""final showdown\"""" you're cursing the never ending stream of deus ex machinas and yelling \""""just let them all die\"""" in a crowded theater. This film introduces annoying characters just to kill them off, as if that's supposed to make it OK. If you find yourself writing \""""Leia uses the force to glide like Mary Poppins through space\"""" it's time to find a new line of work.",2.0,Last Jedi,0.9705913662910461,0.934899091720581,0.8771046996116638,0.8727694749832153,0.8616753816604614,0.7786199450492859,0.7186580896377563,0.5496506690979004,0.018340984359383583
"This movie made me feel like I'm too old for star wars. It's hard to even say if they did a good job or not, because I'm not even sure what they were trying to do. 2h33m too long.",2.0,Last Jedi,0.8262640237808228,0.4538242220878601,0.4035632014274597,0.3560960590839386,0.17141765356063843,0.058070991188287735,0.05104533210396767,0.04927194118499756,0.03968138247728348
"It doesn't feel like a star wars movie, it feels like the people behind Atlantic rim got a massive budget and tried to rip off star wars.",4.0,Last Jedi,0.864515483379364,0.43998029828071594,0.4075033366680145,0.3446425795555115,0.32372820377349854,0.16529689729213715,0.03616419807076454,0.026827432215213776,0.006901504006236792
"You have ruined the franchise. You have thrown everithing away that have been done before, to make something new but with no coercion between the script and the character what so ever",2.0,Last Jedi,0.5809845328330994,0.3044949173927307,0.28645020723342896,0.2689550817012787,0.23835422098636627,0.21016333997249603,0.15662126243114471,0.15521448850631714,0.007899089716374874
"I actually enjoyed the movie, but honestly it just left such a bad taste in my mouth. So many cool things but ruining luke like this negates all the good stuff. I don't understand the need to kill off the original characters in order to make the new generation the heroes. All the books I have read about Lukes heroics, I so wanted to see him in true action... so disappointed but then again maybe we should just accept that Ryan Johnson is trying to give Star Wars to a new generation and just 'let the past die'. Star wars feels finished for me now.",2.0,Last Jedi,0.9601123332977295,0.7822158932685852,0.7646535038948059,0.6841655373573303,0.6639915108680725,0.6223234534263611,0.3114627003669739,0.3042737543582916,0.003696823725476861
"Shot very well, good design and visual look to the film, however it desecrates the past history of the franchise, does not stay true to the characters or to fans.",2.0,Last Jedi,0.777469277381897,0.7688383460044861,0.6989345550537109,0.5710042119026184,0.49337998032569885,0.36745500564575195,0.2538149356842041,0.22345219552516937,0.03510480746626854
Probably would have been better as a BB-8 stand alone film. That droid was more incredible than Jedi master Luke Skywalker. I'm confused and saddened by this movie.,2.0,Last Jedi,0.884786069393158,0.8788731098175049,0.7437145113945007,0.5777475237846375,0.4606078863143921,0.441114217042923,0.4037066698074341,0.19802463054656982,0.040175504982471466
"A long, expensive, poorly made film.  Weak portrayals of existing characters, badly introduced new characters, forgettable dialog, and the most stupid villains ever conceived.  What would be merely disappointing in a stand alone space opera becomes unforgivable as part of the beloved Star Wars property.  Gaping plot holes are papered over with too much CGI.  Rian Johnson and JJ Abrams are capable of far better than this.  The film should take a Mulligan and be done over.",2.0,Last Jedi,0.6938862204551697,0.6781702041625977,0.616849958896637,0.48063910007476807,0.43340933322906494,0.3737807273864746,0.21369777619838715,0.14150550961494446,0.003871901659294963
"Full of plot holes, contrived plot devices, unnecessary subplots and marvel-esq humour",2.0,Last Jedi,0.6208909153938293,0.08611410856246948,0.06275252997875214,0.04716552421450615,0.03687344118952751,0.027335526421666145,0.0215254295617342,0.00792721938341856,0.006198610179126263
Way too long. Story was boring and just overall disappointed in the film. This is even worse than The Phantom Menace.,4.0,Last Jedi,0.9446835517883301,0.5528364181518555,0.43412724137306213,0.35936856269836426,0.28438493609428406,0.24299174547195435,0.04904884472489357,0.04398304596543312,0.0012574270367622375
"I think that Star Wars fans should demand a remake of this film. Why not? If you order food at a restaurant and its not served the way you like you send it back to the kitchen. Well, this film is no different. To be fair, there were some good scenes that were interesting and enjoyable to watch. However, there were just too many mistakes made in this film. Many of the dramatic and emotional moments fell flat while other elements of the story were rushed and left unexplained. Its obvious that the writer/director didn't like Luke Skywalker. It showed throughout the depiction of the character. In addition, it feels as if the saga was hijacked in order to provide fans with a way out to make way for a new and different story line. Its not that new story development are a bad thing, but it was too much too fast. The film simply took too many liberties for a story as loved and cherished as Star Wars. So i'll repeat:, it was a nice try, but try again. I think the fans deserve a remake.",4.0,Last Jedi,0.9149066209793091,0.8867724537849426,0.865947961807251,0.8133649826049805,0.7331072092056274,0.48793816566467285,0.1972837597131729,0.1253543347120285,0.008115271106362343
Can't be more disappointed... what a shame,2.0,Last Jedi,0.7414590120315552,0.7019736170768738,0.5662936568260193,0.5655255913734436,0.20730547606945038,0.17113640904426575,0.11369896680116653,0.09295223653316498,0.0016799196600914001
"Better than The Force Awakens, yet it didnât hit the mark for me. Seems like Disney is hiring the biggest guns possible to help make Star Wars a fan favorite again with a new trilogy that seems to be as confused of the direction itâs heading, like Kylo Ren himself. No matter how much Disney invests in this or any other Star Wars trilogy, seems like nothing can surpass Empire Strikes Back.",2.0,Last Jedi,0.7936652302742004,0.7251438498497009,0.6111427545547485,0.5075216889381409,0.3923146426677704,0.11396708339452744,0.029552388936281204,0.028293371200561523,0.005571271758526564
"""Poorly written, poorly cast, poorly developed characters, cringe-worthy humour and naff action sequences. Laughably far removed from what the Star Wars universe is meant to be, Disney's legacy will be to destroy everything that made Star Wars unique and dilute it with bland characters, unsophisticated dialogue, juvenile humour, and far too much moralistic Social Justice messaging (\""""Respect women\"""" comes across extremely strongly, and even - inexplicably - \""""Don't eat meat\""""). Rey, the lead character, is an insufferable Mary Sue to whom everything is always handed and the lore of the universe bends to accommodate her. Her wooden acting is not helped by the completely immemorable and uninspiring script she has to deliver. Luke, the hero from the old movies, has been turned upside down and inside out to the point where the actor disowned the new interpretation of the character and the old fanbase almost unanimously rejected the movie outright. Finn is one of the best things about the new Star Wars movies and his scenes make this car crash of a film watchable. Leia is bearable until her miraculous and completely unrealistic (even by Star Wars' standards) Superman-esque space flight. An irritating new character called Rose is introduced presumably to add another check in the diversity tick boxes as she serves little other purpose other than to ruin one of Finn's most heroic moments and simultaneously doom the entire resistance over some airy-fairy notion of 'love trumps hate', puh-lease. Just do not waste your time.",2.0,Last Jedi,0.9634684324264526,0.9562763571739197,0.9561058282852173,0.9432403445243835,0.9333633780479431,0.8942039608955383,0.8783876895904541,0.5611763596534729,0.01791323721408844
"""I really don't know why I'm giving this film such a high \""""score\"""". This film insulted a viewers intelligence as to what a film should deliver. I'm a huge star Wars fan and I wanted to love this movie after the huge disappointment in The Force Awakens. The Last Jedi made me cringe and face palm throughout the entire film. I've never walked away from ANY film feeling the way I did with this movie. How anyone can give this monstrosity over 2 stars is beyond me.",2.0,Last Jedi,0.8899433016777039,0.8641305565834045,0.6545403003692627,0.5678784251213074,0.41334953904151917,0.30944135785102844,0.3034428358078003,0.020454028621315956,0.015003236010670662
Rian Johnson ruined everything that was set up by J.J. Abrams in the Force Awakens.,4.0,Last Jedi,0.45259934663772583,0.45121902227401733,0.4443906247615814,0.4141119122505188,0.3393120765686035,0.10453207045793533,0.06036873906850815,0.03311839699745178,0.004053114913403988
"It seems that Rotten Tomatoes won't let this film fall below 50%. Good music and good acting can't save a terrible plot and movie that constantly preaches to us that men are war-mongering apes, and a director that tries to constantly undo the first movie and goes out of his way to make sure we don't get the movie we want or expect, and not in a good way. This is the worst Star Wars movie so far, and a terrible movie in general.",2.0,Last Jedi,0.9707195162773132,0.9067302942276001,0.815904974937439,0.8063268661499023,0.7587413787841797,0.743973970413208,0.293327271938324,0.29283514618873596,0.0024784503038972616
"""In their new article this movie has been claimed to have a 106% critic approval rating with RT's wonderful Bayesian formula. If you applied the same formula to it's audience rating, it would go below 0%.  I understand the complaints cover every facet of this amateur, film festival reject but at least Kylo Ren is great in this movie, in my eyes redeemed from the last movie.   None of the plot holes hold a candle to the poor directing choices; the inability to use tension or climaxes, inability to move the story or have important events happen or build characters or their motivations. If you've ever heard that music is the heart of a memorable film then you will be disappointed there too.  Nothing happens, everything in the movie had no point, it's harder to believe with every small bit of reflection on the film.",2.0,Last Jedi,0.8515539765357971,0.7618995904922485,0.6079732179641724,0.448505699634552,0.4360182285308838,0.24528919160366058,0.21977312862873077,0.1301226019859314,0.037249207496643066
The added characters looked like they where picked up in the streets and told to just memorize the script. This movie felt like I was just at a backseat of a gender studies class than an actual star wars film (something that I grew up as a child loving).,4.0,Last Jedi,0.8475258946418762,0.8106823563575745,0.725215494632721,0.586239755153656,0.5135563611984253,0.3782269060611725,0.24473772943019867,0.032482609152793884,0.0067678759805858135
Wow just a horrible experience ... can I give it 0 out of 5,2.0,Last Jedi,0.570057213306427,0.5300050973892212,0.4289061427116394,0.32059887051582336,0.19726532697677612,0.14299358427524567,0.07455576956272125,0.06941648572683334,0.004439258016645908
"""Horrible pacing. What started out as probably a well written movie was killed in post. No world building, no character development, failed to illicit a single emotional response. There were entire plot lines that should have been killed off to allow for some epic star wars esc. shots, of which there was none. All the progress they made with fans with \""""Force Awakens\"""" was totally lost. Every character I loved in Episode 7 was totally blah in this film. Kathleen Kennedy, Rian Johnson, Disney, Abrams - Good job, none of you.",4.0,Last Jedi,0.9169752597808838,0.905064582824707,0.8957222700119019,0.8682065606117249,0.7915311455726624,0.7732142210006714,0.527472198009491,0.42634254693984985,0.003400095272809267
WTF did I just watch?,2.0,Last Jedi,0.8020231127738953,0.6919310092926025,0.6859426498413086,0.6115061044692993,0.2645648717880249,0.16196657717227936,0.07210801541805267,0.0487474724650383,0.03970390185713768
Star Wars the Last Jedi is a phenomenal movie! It adds depth to the new characters of the sequels as well as breathes life into the old. The world expands as characters traverse throughout the galaxy showing off new and interesting worlds. The plot is solid with twist and turns that keep the whole audience full engaged and interested.,10.0,Last Jedi,0.8018681406974792,0.03191971406340599,0.017545068636536598,0.006552297621965408,0.006409741472452879,0.004637512378394604,0.0027099724393337965,0.002513635205104947,0.0011024961713701487
"Excellent film! Rian Johnson delievers the unexpected the Star Wars movie we didn't deserve, but the one we needed! A wonderful addition to the saga, but just as good as a stand alone film. Beautiful cinematography, special effects, and some very memorable moments! This film breathes new life into the Star Wars franchise. Is definitely worth watching a second, third or hundred times!",10.0,Last Jedi,0.5027238726615906,0.10157647728919983,0.024669338017702103,0.009423262439668179,0.007899897173047066,0.00521404342725873,0.0037817417178303003,0.0037605215329676867,0.002491470193490386
The fans wanted something new and different?  That's it's. This movie is about learning with your own mistakes,10.0,Last Jedi,0.23438185453414917,0.04376184195280075,0.011725996620953083,0.007121499162167311,0.006523583084344864,0.003119190689176321,0.002244453178718686,0.0018940729787573218,0.0014014483895152807
Not as dark as I had expected but still a good movie.,8.0,Last Jedi,0.3301098048686981,0.17349547147750854,0.13443470001220703,0.10391141474246979,0.09563261270523071,0.040394529700279236,0.03334030881524086,0.027403252199292183,0.013496387749910355
"Like Rogue One, this is a Star Wars film that is willing to do something different. By avoiding some of the standard plot beats and using characters to drive the plot, the film creates a tension that I didn't think was possible for a Star Wars film. Even Rogue One was constrained by us knowing where it had to end up, and the Force Awakens held few surprises. So, the first Star Wars film since the original three with genuine surprises - the new trilogy may escape the shadow of its predeccesors (good and bad).",10.0,Last Jedi,0.932919442653656,0.8298171162605286,0.6562712788581848,0.6440005302429199,0.3322545886039734,0.12728984653949738,0.05460452660918236,0.05274302512407303,0.0024054301902651787
I do not understand the hate at all. Is it a perfect movie? No. Does it put the prequels to shame? Yes. Did it introduce some cool new things and cast off some old chains? Oh yeah. Does it have me interested in what happens next? Absolutely.,10.0,Last Jedi,0.9343206882476807,0.6889873147010803,0.6603596210479736,0.49914470314979553,0.44652846455574036,0.23021088540554047,0.1847483515739441,0.07686570286750793,0.06208689138293266
"Absolutely blown away! Yes, there could've been more Fun and less Rose, but other than that it was a solid movie.",10.0,Last Jedi,0.5884470343589783,0.48643958568573,0.12569718062877655,0.09736590087413788,0.09265448153018951,0.062049541622400284,0.056341368705034256,0.012866182252764702,0.012305811047554016
"I just saw Star Wars The Last Jedi and Yeah Luke Skywalker was not kidding when he said this is not going to go the way you think, so many twists and turns I was on the edge of my seat during the entire movie, I love this movie I love it more than Force Awakens, definitely more than the Prequels *obviously* and I love it more than Rogue One and I have to see it again to know how it stands against the original trilogy but all in all Star Wars The Last Jedi is worth seeing more than once and you'll love it every time ðð ðâ¤ð",10.0,Last Jedi,0.9057872891426086,0.836683988571167,0.7423847913742065,0.6285133361816406,0.4945904314517975,0.22813482582569122,0.17234107851982117,0.1253809630870819,0.0015654267044737935
It's simply a masterwork in film and in Star Wars,10.0,Last Jedi,0.4114595353603363,0.006943824701011181,0.0061139436438679695,0.004606153350323439,0.003169194096699357,0.0027742681559175253,0.0022750867065042257,0.002077691024169326,0.0007462301291525364
"Loved every minute, and I would love to see it again before it leaves the theaters",10.0,Last Jedi,0.3348674178123474,0.17814800143241882,0.08185198903083801,0.05816223472356796,0.035486072301864624,0.0219232439994812,0.020651554688811302,0.011310417205095291,0.006581069901585579
"I have seen the film twice now, the second time fully aware of the fan consensus and critiques. The 3 most common complaints are the humor, the depiction of Luke, and Canto Bight. Many fans have stated the humor is too Marvel-esque, or that it breaks the tone. I disagree. The humor isn't used to interrupt poignant moments mod scene. There will be quips between characters before things really start going. The film has darker elements, and appropriately directs the tone in that direction when required. But we aren't locked into a somber affair like some seem to want or expect. Second, Luke is where he needs to be emotionally in this movie. He even has instances where he explains himself. Other characters even comment on his current disposition, and yet fans still say he is out of character? Remember when he failed to lift the X wing in Empire, and sulked alone in the corner? Now imagine the gravity of his failure and what he wants to do about it. Others have claimed that he left the map with Lor San Tekka in order to bring him back into the fight. As such they think it's a plot hole, but they are working off of an assumption. Finally, Canto Bight. I won't deny this could have been done better. The criticisms Rose has against the population of the planet were told and not shown to the extent I wanted. The sequence devolves into mindless action in my opinion. Had potential but didn't quite fit. Overall the movie is definitely good, and definitely Star Wars.",8.0,Last Jedi,0.9435082077980042,0.9150264263153076,0.8752663731575012,0.7333664894104004,0.6202516555786133,0.5648559331893921,0.4467596113681793,0.2237294316291809,0.05429861322045326
Awesome movie! Totally new direction for Star Wars! Loved it!,10.0,Last Jedi,0.3327409625053406,0.015390544198453426,0.005791465286165476,0.00563796004280448,0.00558274332433939,0.005406453274190426,0.004652439616620541,0.0043516275472939014,0.0034427172504365444
"Another Star Wars film that did not disappoint. The amount of storytelling and vision that captured in this movie was impressive. A nice fast-paced exploration through some important plot points and character development. While the humor at times felt a little forced, it didn't distract from the overall quality and storytelling of the movie. I feel like the franchise is just starting to pick up steam and find its footing as it establishes itself again. The farther away we get from people comparing it to Episodes 4-6 the better.",10.0,Last Jedi,0.7371177077293396,0.232404425740242,0.22749921679496765,0.21354612708091736,0.0904863104224205,0.024577166885137558,0.024034813046455383,0.02122153528034687,0.0010547159472480416
"People are way too hard on this movie. Yes, it had stupid and pointless elements, and yes, it wasn't perfect, and yes, it sidelined important characters for no good reason . . . what was my point again? Oh, the movie isn't that bad, it's the middle movie in a trilogy, it's going to get reconnected, and some things are going to be changed. Rey's parents don't matter - yeah BS, they'll matter in the next movie. Snoke died for no reason - no, they replaced him with Kylo as the main villain. The diversity angle was stupid and pointless - not because they shouldn't be there, but because they were wasted. I really wanted to see character development for Fin, and he just didn't matter in this movie.",8.0,Last Jedi,0.884043276309967,0.8593891263008118,0.7934436798095703,0.7716585397720337,0.6828497648239136,0.6490997076034546,0.35772567987442017,0.16442912817001343,0.005057196598500013
This movies was honestly so exciting to watch for a fan like me - I'm not even joking I don't understand all the hate for it.,10.0,Last Jedi,0.3935479521751404,0.35012301802635193,0.2974909543991089,0.2897542417049408,0.2437344640493393,0.043859727680683136,0.006523940712213516,0.005200833082199097,0.004310606047511101
Everything I could have hoped for in a Star Wars movie and more.,10.0,Last Jedi,0.06690070033073425,0.01589975878596306,0.012381100095808506,0.01142051536589861,0.00699628284201026,0.006896946579217911,0.006601240020245314,0.006437256466597319,0.006257940549403429
Loved it!!! Can't wait to see it again!,10.0,Last Jedi,0.22930718958377838,0.0550251342356205,0.027923626825213432,0.013955811969935894,0.01300036534667015,0.01016110647469759,0.004538589157164097,0.0026082477997988462,0.002457861788570881
A nearly perfect film.,10.0,Last Jedi,0.2265705168247223,0.05803622677922249,0.035824403166770935,0.032484326511621475,0.01049929577857256,0.01022317074239254,0.008378997445106506,0.007087205071002245,0.004628648515790701
Absolutely better than The Force Awakens and The Rise of Skywalker.,10.0,Last Jedi,0.3550622761249542,0.29674240946769714,0.22027060389518738,0.15333132445812225,0.10897384583950043,0.040984638035297394,0.030185656622052193,0.013046881183981895,0.009618395939469337
