review,score,of_title,Ideological_Bias,LGBTQ+_Criticism,Conspiracy_Theory,Meta-Criticism,Technical_Criticism,Tactical_Praise,Coordinated_Hate,Studio_Criticism,Frustration/Expectation
"I did not  enjoy this movie at all, can't be called a Star wars movie. enjoyed the prequels more",2.0,Last Jedi,0.926953911781311,0.6945861577987671,0.6604489684104919,0.5801123976707458,0.5408485531806946,0.34778091311454773,0.17907267808914185,0.15611715614795685,0.1144958883523941
"""Honestly, it was terrible. Genuine pantomime villains hamming it up badly and a Chuck Norris (beard only) ending from Luke. The CGI was crap - the forces exerted by the critters just didn't look at all real and the spaceships that boringly trudged through space looking for a handy gas station would have been better done on a PC version of Homeworld. ... and there's just too much about the plotting and the set pieces and the 2-D moral-baiting lines and Mary Poppins and rubbishy looking aliens and lack of scope (despite the grand size of ships and planets, it all seemed to be happening in a cheap studio or green-screen environment). It is really bad. One ends up being cheered by spotting a cameo appearance, but then feeling sorry that these actors got caught up in this mess. Very disappointed that Finchy from \""""The Office\"""" didn't get to deliver any lines, Adrian from \""""The Young Ones\"""" should have donated some of his.",2.0,Last Jedi,0.7662994265556335,0.6384375095367432,0.6283238530158997,0.46232232451438904,0.4600769579410553,0.3738497495651245,0.35340267419815063,0.19944031536579132,0.15832068026065826
"After viewing this movie I have no further interest in the story of Rey, Finn, Poe, Kylo. I donât care what happens to those posers and the continuation of their story. This is without a doubt a cash grab to push out the old OT characters and push on us, these uninspired new wanna-bees. The plot was laughable, the treatment of the OT heroes was despicable, and it just didnât feel like a Star Wars movie. I never felt so disappointed after watching a starwars movie.",2.0,Last Jedi,0.8989956378936768,0.872757613658905,0.7941712141036987,0.7389382123947144,0.6839120388031006,0.6781619787216187,0.6426860094070435,0.4669609069824219,0.36177149415016174
"Awful movie. Lazy writing. Abysmal characterization. Rife with plot-holes. Story depends on dozens of coincidences to move forward. If you love Star Wars, steer clear: this will tarnish your view of it.",2.0,Last Jedi,0.5775448679924011,0.37466126680374146,0.33120039105415344,0.22366484999656677,0.14844650030136108,0.0950898751616478,0.07911795377731323,0.06408807635307312,0.05377233028411865
"Very disappointed. So many stupid scenes, such as Leah flying through space.",4.0,Last Jedi,0.8958359360694885,0.4697931408882141,0.156730055809021,0.14484703540802002,0.07092432677745819,0.05883360654115677,0.03457183018326759,0.0047239563427865505,0.0021202561911195517
"This movie has more plot holes than any movie Iâve ever seen. Pointless and unbelievable premise, lack of any real movement forward with the Star Wars saga, and honestly, Iâm just left with constantly saying, âwhy did they do that?â You May enjoy if you are not a Star Wars fan, if you are a die hard, I think you will feel that this if far from the best Star Wars since Empire, like Iâve been reading, and more like the worst Star Wars since Phantom Menace.",4.0,Last Jedi,0.8597185611724854,0.6300804018974304,0.6090129017829895,0.5351164937019348,0.39168399572372437,0.28647345304489136,0.1948058009147644,0.14656245708465576,0.09671206027269363
The plot of this movie has more holes than Swiss cheese.,4.0,Last Jedi,0.5417078733444214,0.3167754113674164,0.274247944355011,0.25469332933425903,0.13112957775592804,0.037469469010829926,0.02044556476175785,0.01551758497953415,0.00879988819360733
Worst worst worst Star Wars ever ....,2.0,Last Jedi,0.1652526557445526,0.012495924718677998,0.007347611710429192,0.0006863113376311958,0.000505185395013541,0.0004765462945215404,0.0003587504616007209,7.446014933520928e-05,5.87883114349097e-05
It wouldn't have been so bad if - well - it wasn't just bad. Outside of whatever people might perceive as political and 'sjw' it remains just a really bad movie that doesn't use what came before it to propel it to new heights but craps all over it for no other reason than to 'subvert expectations' and it (Rian) thinks it's clever for doing that.,2.0,Last Jedi,0.3539206087589264,0.24226310849189758,0.1967741996049881,0.16007302701473236,0.14728154242038727,0.10803739726543427,0.08131188899278641,0.06156357377767563,0.055160488933324814
It was a terrible movie it killed off snoke and luke and was made to please the feminists Rey should never have been created and never should have stood a chance against snokes guards this movie sucks skip it,2.0,Last Jedi,0.9727463722229004,0.9208296537399292,0.7767549157142639,0.7694188952445984,0.7098835110664368,0.541660726070404,0.2528623640537262,0.07547059655189514,0.0488850362598896
"Dear Rian Johnson, please stop writing hundreds of 5-star reviews. We all know it's you. Kathleen Kennedy has already lost her throne at Lucasfilm and you will NEVER make the trilogy she promised you. All mankind (and womankind too) would not be able to survive another abomination like The Last Jedi.",2.0,Last Jedi,0.78983074426651,0.583819568157196,0.5444111824035645,0.37687379121780396,0.3314402997493744,0.3023340404033661,0.15267054736614227,0.12453519552946091,0.03342730551958084
"It's a great movie if you can shut off your brain for a few hours. If you don't care about the universe, plot, characters, and backstory you will love this film.",4.0,Last Jedi,0.6255122423171997,0.39115017652511597,0.3876088559627533,0.25784188508987427,0.2530231177806854,0.23518072068691254,0.1884191632270813,0.14392460882663727,0.08364341408014297
makes no sense. irrelevant to the series. this movie could have never happened and we are basically exactly where we left off. anticlimactic. a terrible addition to an otherwise fantastic series. it's time to be real with ourselves. this movie deserves more bad reviews,2.0,Last Jedi,0.6973106861114502,0.5218149423599243,0.46557164192199707,0.4619690179824829,0.36037635803222656,0.35753384232521057,0.3349704444408417,0.2264958918094635,0.07857012003660202
"A convoluted, confused, and disappointing mess of a movie that is more concerned with subverting narrative expectations and inserting SJW commentary than with telling a compelling story.",4.0,Last Jedi,0.875289797782898,0.855889618396759,0.3460926413536072,0.28009676933288574,0.22677302360534668,0.12430110573768616,0.03506576269865036,0.027334842830896378,0.005960267502814531
"Not worth the time it would take to write an actual review.  This is film making brought to its lowest.  Nearly every decision made behind the camera was unapologetically stupid.  People, like Forbes, say that because a movie with the Star Wars brand makes money, the producer (Kathleen Kennedy) deserves to keep her job.  Without the brand, this movie would make nothing.  Disney seems very keen to destroy the brand, so we'll get to see that soon enough.",2.0,Last Jedi,0.6145074367523193,0.5865876078605652,0.44499173760414124,0.26683902740478516,0.2518737018108368,0.20515026152133942,0.08903950452804565,0.029279740527272224,0.006700371392071247
"""This disorganized mess of a film was a waste of good popcorn. It felt like I was simultaneously watching 3 completely separate but equally terrible movies. This film just won't die either. At every dramatic standoff after the first 90 minutes you're just praying that sweet relief will come in the form of ending credits, but it won't. By the 3rd \""""final showdown\"""" you're cursing the never ending stream of deus ex machinas and yelling \""""just let them all die\"""" in a crowded theater. This film introduces annoying characters just to kill them off, as if that's supposed to make it OK. If you find yourself writing \""""Leia uses the force to glide like Mary Poppins through space\"""" it's time to find a new line of work.",2.0,Last Jedi,0.9733673930168152,0.42564791440963745,0.35009315609931946,0.2674178183078766,0.22643640637397766,0.19650773704051971,0.15895314514636993,0.09317802637815475,0.08065096288919449
"This movie made me feel like I'm too old for star wars. It's hard to even say if they did a good job or not, because I'm not even sure what they were trying to do. 2h33m too long.",2.0,Last Jedi,0.7487667202949524,0.40760454535484314,0.4037991166114807,0.4012070894241333,0.3054719567298889,0.23607423901557922,0.15956822037696838,0.14164134860038757,0.10479605197906494
"It doesn't feel like a star wars movie, it feels like the people behind Atlantic rim got a massive budget and tried to rip off star wars.",4.0,Last Jedi,0.7565870881080627,0.17714887857437134,0.1296774446964264,0.12098821997642517,0.07270461320877075,0.04697788506746292,0.023257264867424965,0.012625264003872871,0.009374924935400486
"You have ruined the franchise. You have thrown everithing away that have been done before, to make something new but with no coercion between the script and the character what so ever",2.0,Last Jedi,0.5767538547515869,0.3608059585094452,0.22498929500579834,0.21030136942863464,0.2008150815963745,0.16526654362678528,0.10307041555643082,0.09014832228422165,0.02173280157148838
"I actually enjoyed the movie, but honestly it just left such a bad taste in my mouth. So many cool things but ruining luke like this negates all the good stuff. I don't understand the need to kill off the original characters in order to make the new generation the heroes. All the books I have read about Lukes heroics, I so wanted to see him in true action... so disappointed but then again maybe we should just accept that Ryan Johnson is trying to give Star Wars to a new generation and just 'let the past die'. Star wars feels finished for me now.",2.0,Last Jedi,0.9485912919044495,0.7047421336174011,0.5795932412147522,0.5588005185127258,0.5202064514160156,0.46762916445732117,0.35732197761535645,0.23254692554473877,0.1446072906255722
"Shot very well, good design and visual look to the film, however it desecrates the past history of the franchise, does not stay true to the characters or to fans.",2.0,Last Jedi,0.6287379860877991,0.5022991299629211,0.473317950963974,0.440582811832428,0.22378723323345184,0.21181872487068176,0.193812757730484,0.10817306488752365,0.05028218403458595
Probably would have been better as a BB-8 stand alone film. That droid was more incredible than Jedi master Luke Skywalker. I'm confused and saddened by this movie.,2.0,Last Jedi,0.878071129322052,0.6033627390861511,0.5434167981147766,0.5347234010696411,0.43430209159851074,0.2546771168708801,0.24301162362098694,0.22543567419052124,0.12489108741283417
"A long, expensive, poorly made film.  Weak portrayals of existing characters, badly introduced new characters, forgettable dialog, and the most stupid villains ever conceived.  What would be merely disappointing in a stand alone space opera becomes unforgivable as part of the beloved Star Wars property.  Gaping plot holes are papered over with too much CGI.  Rian Johnson and JJ Abrams are capable of far better than this.  The film should take a Mulligan and be done over.",2.0,Last Jedi,0.7561137676239014,0.5400974154472351,0.491138219833374,0.2305295765399933,0.20093399286270142,0.18586194515228271,0.16055506467819214,0.09406793862581253,0.08243168145418167
"Full of plot holes, contrived plot devices, unnecessary subplots and marvel-esq humour",2.0,Last Jedi,0.5011555552482605,0.3554207682609558,0.2926999628543854,0.19541095197200775,0.1574045866727829,0.1269422322511673,0.12571404874324799,0.055771276354789734,0.02698872610926628
Way too long. Story was boring and just overall disappointed in the film. This is even worse than The Phantom Menace.,4.0,Last Jedi,0.9229996204376221,0.23364683985710144,0.23257245123386383,0.16623257100582123,0.12384841591119766,0.038712214678525925,0.027596963569521904,0.02281428501009941,0.006733738351613283
"I think that Star Wars fans should demand a remake of this film. Why not? If you order food at a restaurant and its not served the way you like you send it back to the kitchen. Well, this film is no different. To be fair, there were some good scenes that were interesting and enjoyable to watch. However, there were just too many mistakes made in this film. Many of the dramatic and emotional moments fell flat while other elements of the story were rushed and left unexplained. Its obvious that the writer/director didn't like Luke Skywalker. It showed throughout the depiction of the character. In addition, it feels as if the saga was hijacked in order to provide fans with a way out to make way for a new and different story line. Its not that new story development are a bad thing, but it was too much too fast. The film simply took too many liberties for a story as loved and cherished as Star Wars. So i'll repeat:, it was a nice try, but try again. I think the fans deserve a remake.",4.0,Last Jedi,0.9306010007858276,0.785321056842804,0.7224104404449463,0.6361294984817505,0.5674203634262085,0.45146217942237854,0.41158175468444824,0.21717335283756256,0.1711588203907013
Can't be more disappointed... what a shame,2.0,Last Jedi,0.8353000283241272,0.6797494292259216,0.525300145149231,0.5148063898086548,0.39653754234313965,0.39274194836616516,0.22001877427101135,0.08889364451169968,0.0013201087713241577
"Better than The Force Awakens, yet it didnât hit the mark for me. Seems like Disney is hiring the biggest guns possible to help make Star Wars a fan favorite again with a new trilogy that seems to be as confused of the direction itâs heading, like Kylo Ren himself. No matter how much Disney invests in this or any other Star Wars trilogy, seems like nothing can surpass Empire Strikes Back.",2.0,Last Jedi,0.8813445568084717,0.5184355974197388,0.515228807926178,0.33196139335632324,0.30222079157829285,0.2822435796260834,0.1712815910577774,0.0796983391046524,0.04866296797990799
"""Poorly written, poorly cast, poorly developed characters, cringe-worthy humour and naff action sequences. Laughably far removed from what the Star Wars universe is meant to be, Disney's legacy will be to destroy everything that made Star Wars unique and dilute it with bland characters, unsophisticated dialogue, juvenile humour, and far too much moralistic Social Justice messaging (\""""Respect women\"""" comes across extremely strongly, and even - inexplicably - \""""Don't eat meat\""""). Rey, the lead character, is an insufferable Mary Sue to whom everything is always handed and the lore of the universe bends to accommodate her. Her wooden acting is not helped by the completely immemorable and uninspiring script she has to deliver. Luke, the hero from the old movies, has been turned upside down and inside out to the point where the actor disowned the new interpretation of the character and the old fanbase almost unanimously rejected the movie outright. Finn is one of the best things about the new Star Wars movies and his scenes make this car crash of a film watchable. Leia is bearable until her miraculous and completely unrealistic (even by Star Wars' standards) Superman-esque space flight. An irritating new character called Rose is introduced presumably to add another check in the diversity tick boxes as she serves little other purpose other than to ruin one of Finn's most heroic moments and simultaneously doom the entire resistance over some airy-fairy notion of 'love trumps hate', puh-lease. Just do not waste your time.",2.0,Last Jedi,0.7960061430931091,0.774427592754364,0.7261297702789307,0.6680188775062561,0.48193106055259705,0.4740283787250519,0.32750996947288513,0.24438834190368652,0.15879645943641663
"""I really don't know why I'm giving this film such a high \""""score\"""". This film insulted a viewers intelligence as to what a film should deliver. I'm a huge star Wars fan and I wanted to love this movie after the huge disappointment in The Force Awakens. The Last Jedi made me cringe and face palm throughout the entire film. I've never walked away from ANY film feeling the way I did with this movie. How anyone can give this monstrosity over 2 stars is beyond me.",2.0,Last Jedi,0.9598913788795471,0.6247746348381042,0.6023733615875244,0.5920782685279846,0.5241023302078247,0.49848681688308716,0.36484411358833313,0.1264263540506363,0.023875052109360695
Rian Johnson ruined everything that was set up by J.J. Abrams in the Force Awakens.,4.0,Last Jedi,0.8903161883354187,0.6363080143928528,0.4613085389137268,0.3843269944190979,0.37974584102630615,0.3152158856391907,0.22537526488304138,0.10783565789461136,0.09428176283836365
"It seems that Rotten Tomatoes won't let this film fall below 50%. Good music and good acting can't save a terrible plot and movie that constantly preaches to us that men are war-mongering apes, and a director that tries to constantly undo the first movie and goes out of his way to make sure we don't get the movie we want or expect, and not in a good way. This is the worst Star Wars movie so far, and a terrible movie in general.",2.0,Last Jedi,0.8651477098464966,0.848977267742157,0.6532484889030457,0.34188002347946167,0.15575052797794342,0.14777646958827972,0.12931279838085175,0.1016397625207901,0.05431719124317169
"""In their new article this movie has been claimed to have a 106% critic approval rating with RT's wonderful Bayesian formula. If you applied the same formula to it's audience rating, it would go below 0%.  I understand the complaints cover every facet of this amateur, film festival reject but at least Kylo Ren is great in this movie, in my eyes redeemed from the last movie.   None of the plot holes hold a candle to the poor directing choices; the inability to use tension or climaxes, inability to move the story or have important events happen or build characters or their motivations. If you've ever heard that music is the heart of a memorable film then you will be disappointed there too.  Nothing happens, everything in the movie had no point, it's harder to believe with every small bit of reflection on the film.",2.0,Last Jedi,0.522270917892456,0.37978872656822205,0.1193784773349762,0.09282199293375015,0.055992599576711655,0.05229876935482025,0.048095859587192535,0.042292214930057526,0.020500782877206802
The added characters looked like they where picked up in the streets and told to just memorize the script. This movie felt like I was just at a backseat of a gender studies class than an actual star wars film (something that I grew up as a child loving).,4.0,Last Jedi,0.5730254650115967,0.41938498616218567,0.24862153828144073,0.09307797998189926,0.05291401594877243,0.038664668798446655,0.027623215690255165,0.02532530389726162,0.021897001191973686
Wow just a horrible experience ... can I give it 0 out of 5,2.0,Last Jedi,0.9221439361572266,0.6743742227554321,0.6066509485244751,0.5138460993766785,0.4557146728038788,0.41737377643585205,0.17694859206676483,0.050363343209028244,0.0011486593866720796
"""Horrible pacing. What started out as probably a well written movie was killed in post. No world building, no character development, failed to illicit a single emotional response. There were entire plot lines that should have been killed off to allow for some epic star wars esc. shots, of which there was none. All the progress they made with fans with \""""Force Awakens\"""" was totally lost. Every character I loved in Episode 7 was totally blah in this film. Kathleen Kennedy, Rian Johnson, Disney, Abrams - Good job, none of you.",4.0,Last Jedi,0.8028668165206909,0.522714376449585,0.4831271767616272,0.3318668603897095,0.11485949158668518,0.11393393576145172,0.054654885083436966,0.054538361728191376,0.029280956834554672
WTF did I just watch?,2.0,Last Jedi,0.362956166267395,0.300149530172348,0.233511283993721,0.21447573602199554,0.2038554549217224,0.18139372766017914,0.16568316519260406,0.14188514649868011,0.02067432925105095
Star Wars the Last Jedi is a phenomenal movie! It adds depth to the new characters of the sequels as well as breathes life into the old. The world expands as characters traverse throughout the galaxy showing off new and interesting worlds. The plot is solid with twist and turns that keep the whole audience full engaged and interested.,10.0,Last Jedi,0.4497772455215454,0.41608893871307373,0.389632910490036,0.2827235758304596,0.24624484777450562,0.24322953820228577,0.14831236004829407,0.04653970152139664,0.004470953717827797
"Excellent film! Rian Johnson delievers the unexpected the Star Wars movie we didn't deserve, but the one we needed! A wonderful addition to the saga, but just as good as a stand alone film. Beautiful cinematography, special effects, and some very memorable moments! This film breathes new life into the Star Wars franchise. Is definitely worth watching a second, third or hundred times!",10.0,Last Jedi,0.7254729866981506,0.6626864671707153,0.5703018307685852,0.3895096778869629,0.3018006384372711,0.2918156087398529,0.17088274657726288,0.08374417573213577,0.057089176028966904
The fans wanted something new and different?  That's it's. This movie is about learning with your own mistakes,10.0,Last Jedi,0.25451287627220154,0.21009619534015656,0.12279089540243149,0.10528868436813354,0.07737430930137634,0.03415850177407265,0.03320613503456116,0.028514884412288666,0.02541664056479931
Not as dark as I had expected but still a good movie.,8.0,Last Jedi,0.8611237406730652,0.44298142194747925,0.40428096055984497,0.39259499311447144,0.33695995807647705,0.25902846455574036,0.21351024508476257,0.11463604122400284,0.0970890074968338
"Like Rogue One, this is a Star Wars film that is willing to do something different. By avoiding some of the standard plot beats and using characters to drive the plot, the film creates a tension that I didn't think was possible for a Star Wars film. Even Rogue One was constrained by us knowing where it had to end up, and the Force Awakens held few surprises. So, the first Star Wars film since the original three with genuine surprises - the new trilogy may escape the shadow of its predeccesors (good and bad).",10.0,Last Jedi,0.3913474380970001,0.38283923268318176,0.27470582723617554,0.23493187129497528,0.16333678364753723,0.1510847508907318,0.09758647531270981,0.08154591917991638,0.027388757094740868
I do not understand the hate at all. Is it a perfect movie? No. Does it put the prequels to shame? Yes. Did it introduce some cool new things and cast off some old chains? Oh yeah. Does it have me interested in what happens next? Absolutely.,10.0,Last Jedi,0.556620180606842,0.5443470478057861,0.524225652217865,0.4633910059928894,0.3393913507461548,0.32781773805618286,0.30387234687805176,0.2313900738954544,0.15835554897785187
"Absolutely blown away! Yes, there could've been more Fun and less Rose, but other than that it was a solid movie.",10.0,Last Jedi,0.37910977005958557,0.2922908067703247,0.23139134049415588,0.1207939013838768,0.10737531632184982,0.09769663959741592,0.08522575348615646,0.06706041097640991,0.019053990021348
"I just saw Star Wars The Last Jedi and Yeah Luke Skywalker was not kidding when he said this is not going to go the way you think, so many twists and turns I was on the edge of my seat during the entire movie, I love this movie I love it more than Force Awakens, definitely more than the Prequels *obviously* and I love it more than Rogue One and I have to see it again to know how it stands against the original trilogy but all in all Star Wars The Last Jedi is worth seeing more than once and you'll love it every time ðð ðâ¤ð",10.0,Last Jedi,0.6193979382514954,0.542348325252533,0.4396483898162842,0.4061731994152069,0.384011447429657,0.3712061047554016,0.27615487575531006,0.2698343098163605,0.0935300812125206
It's simply a masterwork in film and in Star Wars,10.0,Last Jedi,0.24400554597377777,0.025188442319631577,0.011631918139755726,0.003741892520338297,0.0036352036986500025,0.0018939516739919782,0.0018646616954356432,0.0017769450787454844,0.0002240284375147894
"Loved every minute, and I would love to see it again before it leaves the theaters",10.0,Last Jedi,0.4537794888019562,0.42804449796676636,0.41962912678718567,0.34537243843078613,0.12356285750865936,0.1098717451095581,0.05022964999079704,0.03243885561823845,0.016309348866343498
"I have seen the film twice now, the second time fully aware of the fan consensus and critiques. The 3 most common complaints are the humor, the depiction of Luke, and Canto Bight. Many fans have stated the humor is too Marvel-esque, or that it breaks the tone. I disagree. The humor isn't used to interrupt poignant moments mod scene. There will be quips between characters before things really start going. The film has darker elements, and appropriately directs the tone in that direction when required. But we aren't locked into a somber affair like some seem to want or expect. Second, Luke is where he needs to be emotionally in this movie. He even has instances where he explains himself. Other characters even comment on his current disposition, and yet fans still say he is out of character? Remember when he failed to lift the X wing in Empire, and sulked alone in the corner? Now imagine the gravity of his failure and what he wants to do about it. Others have claimed that he left the map with Lor San Tekka in order to bring him back into the fight. As such they think it's a plot hole, but they are working off of an assumption. Finally, Canto Bight. I won't deny this could have been done better. The criticisms Rose has against the population of the planet were told and not shown to the extent I wanted. The sequence devolves into mindless action in my opinion. Had potential but didn't quite fit. Overall the movie is definitely good, and definitely Star Wars.",8.0,Last Jedi,0.6192494630813599,0.5455831289291382,0.5169050693511963,0.395577996969223,0.3560280501842499,0.2303721308708191,0.22939766943454742,0.16427397727966309,0.13014456629753113
Awesome movie! Totally new direction for Star Wars! Loved it!,10.0,Last Jedi,0.22408640384674072,0.20343546569347382,0.15078112483024597,0.06224976107478142,0.04472559317946434,0.03164322301745415,0.023890746757388115,0.012630749493837357,0.0026129165198653936
"Another Star Wars film that did not disappoint. The amount of storytelling and vision that captured in this movie was impressive. A nice fast-paced exploration through some important plot points and character development. While the humor at times felt a little forced, it didn't distract from the overall quality and storytelling of the movie. I feel like the franchise is just starting to pick up steam and find its footing as it establishes itself again. The farther away we get from people comparing it to Episodes 4-6 the better.",10.0,Last Jedi,0.30685803294181824,0.23709142208099365,0.09513447433710098,0.05993850529193878,0.03679012134671211,0.02816029079258442,0.01732161082327366,0.0022081187926232815,0.0008930617477744818
"People are way too hard on this movie. Yes, it had stupid and pointless elements, and yes, it wasn't perfect, and yes, it sidelined important characters for no good reason . . . what was my point again? Oh, the movie isn't that bad, it's the middle movie in a trilogy, it's going to get reconnected, and some things are going to be changed. Rey's parents don't matter - yeah BS, they'll matter in the next movie. Snoke died for no reason - no, they replaced him with Kylo as the main villain. The diversity angle was stupid and pointless - not because they shouldn't be there, but because they were wasted. I really wanted to see character development for Fin, and he just didn't matter in this movie.",8.0,Last Jedi,0.6828622221946716,0.6591408848762512,0.5727531313896179,0.35891950130462646,0.2327798753976822,0.19001834094524384,0.13277629017829895,0.10271460562944412,0.06915666162967682
This movies was honestly so exciting to watch for a fan like me - I'm not even joking I don't understand all the hate for it.,10.0,Last Jedi,0.6197966933250427,0.5369982123374939,0.4848015308380127,0.3182187080383301,0.24945150315761566,0.24817703664302826,0.18065418303012848,0.16347618401050568,0.16066522896289825
Everything I could have hoped for in a Star Wars movie and more.,10.0,Last Jedi,0.16197679936885834,0.045540980994701385,0.030161196365952492,0.021847011521458626,0.021134093403816223,0.005906869191676378,0.004980455152690411,0.004350369330495596,0.000860682048369199
Loved it!!! Can't wait to see it again!,10.0,Last Jedi,0.6339002847671509,0.6299784779548645,0.5022555589675903,0.4455077052116394,0.17273563146591187,0.17131604254245758,0.16463398933410645,0.15648478269577026,0.03290635719895363
A nearly perfect film.,10.0,Last Jedi,0.3728373646736145,0.24029669165611267,0.20540644228458405,0.13143326342105865,0.012802350334823132,0.006728318519890308,0.004950533155351877,0.0018223674269393086,0.00043871058733202517
Absolutely better than The Force Awakens and The Rise of Skywalker.,10.0,Last Jedi,0.6503621935844421,0.29736053943634033,0.14848846197128296,0.11230280995368958,0.0985611081123352,0.07768906652927399,0.0761202946305275,0.02572970651090145,0.024437209591269493
