r_id,of_title,r_date,score,review,is_english,toxicity,severe_toxicity,identity_attack,insult,profanity,threat
89951,DG,2020-07-19,9.0,"Fantastic characters\, amazing gunplay and the freakers are scary as hell. Sam witwers performance is amazing and extremely talented. That cliff hanger ending makes me so excited for the next game. A must buy Sony exclusive",True,0.27525392,0.015996376,0.04023018,0.11616662,0.2761231,0.04880493
90057,DG,2020-07-19,8.0,Pros:,True,0.008607753,0.00082969666,0.0026083488,0.007123374,0.012961143,0.0063432488
+ thrilling non-scripted moments,,,,,True,,,,,,
+ many vehicle customization and mechanics,,,,,True,,,,,,
+ easy to follow and interesting story,,,,,True,,,,,,
+ balanced item usage,,,,,True,,,,,,
+ fair trophies,,,,,True,,,,,,
+ brazilian portuguese voice acting,,,,,True,,,,,,
Cons:,,,,,True,,,,,,
- buggy,,,,,True,,,,,,
- uneven voice acting,,,,,True,,,,,,
- bland soundtrack,,,,,True,,,,,,
- abysmal npc interaction on side quests,true,,,,True,,,,,,
90077,DG,2020-07-19,7.0,"It’s good\, not perfect but very good\, coming from the studio who make bubsy 3d i’m glad they make a good dame",True,,,,,,
90106,DG,2020-07-23,10.0,"Best open world zombie game ever madeNothing else to say. The motorcycle once upgraded just a few times handles greatSometimes i would just ride around picking up collectables just for the joy of riding the bikeGun play is bad at first\, but once you earn some upgrades it feels great",True,0.06896287,0.0039482117,0.006474625,0.017012933,0.027000591,0.015602129
90108,DG,2020-07-23,4.0,"incredibly boring\, dry and uninspired. design choices are poor and hark back to the ps2 era. characters unlikeable",True,0.4014846,0.016254602,0.030175667,0.3388922,0.14666493,0.008712323
90130,DG,2020-06-23,10.0,Game makes you feel like you living in it shooting moving mechanics are soo good i its one if thr best open world games out there,True,0.11367676,0.0064468384,0.008213525,0.01625293,0.05168226,0.061089642
92857,DG,2019-12-03,9.0,"In a few words a Sony exclusive is a must buy\, I don’t know what is going on though the heads of the critics\, they blame this title for not taking risks\, they blame death stranding for taking too much risk\, all these “professional” reviewers are like angry girlfriends all the time\, they just don’t know what they want and reject everything thrown at them. This game is at least an 8 for theIn a few words a Sony exclusive is a must buy\, I don’t know what is going on though the heads of the critics\, they blame this title for not taking risks\, they blame death stranding for taking too much risk\, all these “professional” reviewers are like angry girlfriends all the time\, they just don’t know what they want and reject everything thrown at them. This game is at least an 8 for the sole reason it is not what someone would call an innovator\, but let’s be real\, after so many third person shooters out there and so many iterations in between\, could we agree of having many titles similar to each other apart from the story. How is it possible that critics acclaim Ubisoft repetitive titles such as assasins creed and they don’t judge this game equally? Does it has something to do with Sony and the huge beat up it’s giving to Microsoft right now?… Expand",True,0.3245134,0.019224197,0.08170113,0.16846494,0.1854088,0.04132889
90148,DG,2020-07-04,10.0,"I'm so happy to be the main character who can leave the 6\,000th review.The game \""Daise Gon\"" is so precious to me.I enjoyed it\, and it's a life game.I hope you all have a great time.Thank you. ^^",True,0.02402467,0.0022125244,0.008731495,0.010552894,0.022969801,0.0115345
90169,DG,2020-07-05,9.0,"Amazing open world game\, way unerappreciated. Good story\, amazing graphics\,solid gameplay mechanics\, memorable characters. Give it a try\, I was surprised how good it is despite press reviews all over the place.",True,0.022846194,0.0012397766,0.0041067624,0.010400894,0.017845914,0.0079873605
90178,DG,2020-07-05,9.0,"This is a great gamevisual: 10/10gameplay: 9/10story: 8/10This game is not received well by the \""professional reviewers\"" but I thoroughly enjoyed this game. I don't know about the state of this game on release day\, but I've been playing about 10 hours in and I'm having a blast with this.",True,0.059727192,0.0039482117,0.01766643,0.018710041,0.049678206,0.014048163
90253,DG,2020-07-05,10.0,"Very good game\, adictive\, amazing\, is just a jewell\, i love this game relly love",True,0.030270588,0.0027656555,0.00725158,0.011540901,0.026044132,0.01086132
90292,DG,2020-07-05,8.0,game with a good story and a great feat that was in the open world using the bike as an option,True,0.017341165,0.0014305115,0.0036812867,0.008234881,0.014669105,0.008453408
90358,DG,2020-02-17,8.0,"Pros :- beautiful graphics\, textures ans environmental- believable characters- plenty of weapons- superb sound design - good story- full of contentCons :- very long loadings- framerate drops- poor shooting mechanics - very unrealistic ballistic- ennemies are bullet sponges",True,,,,,,
90528,DG,2019-05-20,0.0,"bugs\,story\,repetitive mission nothing is good in this gameign \,gamespot give it low score for a reason",True,0.20973456,0.0062561035,0.025203101,0.06319981,0.07740857,0.011741633
92890,DG,2019-12-26,10.0,"I’ll try not to spoil too much throughout my review. That being said\, I’ll start of by saying the game itself has a beautiful story filled with some unexpected turns. Sure there are some predictable moments\, but that is to be expected with any story. I thoroughly enjoyed the detailed firsthand experience of Deacon’s relationship with his wife and thought it was interesting how the gameI’ll try not to spoil too much throughout my review. That being said\, I’ll start of by saying the game itself has a beautiful story filled with some unexpected turns. Sure there are some predictable moments\, but that is to be expected with any story. I thoroughly enjoyed the detailed firsthand experience of Deacon’s relationship with his wife and thought it was interesting how the game developers depicted the connection between the two. There was no sappy romance\, which would have been unfitting for a game of this genre\, but instead an underlying current to their entire relationship that is humorous and refreshingly subtle. I also enjoyed the array of character personalities found within the game. There are multiple authoritative characters all presented with different core elements to their personality; each behaves differently around the main character and each one has their own significance found in separate story lines. A necessity for games following a singular character is that players themselves need to be able to develop a sense of connection to the main character. Day’s Gone does this perfectly by creating a main character that is likable in every situation. Deacon never displays a lapse of his good moral judgment that would force the player to find themselves rooting against him nor does he ever behave in a way that would seem out of character. For those seeking diversity\, there are characters of color held in high esteem throughout the story\, some of whom are either leaders of their group or subtly radiate authoritative qualities. There are others who are strongly beneficial or necessary to their group even without the presence of leadership. There are women who either run a camp themselves or who benefit their groups drastically in such a way that their presence is essential. Another aspect that I found particularly enjoyable is the variety of enemies within the game. From rippers\, anarchists\, marauders\, and simple hostage situations to the different types of freakers\, there are plenty of enemies to face off against. Moving further away from the story itself\, there are plenty of things to do outside of the main gameplay. One can engage in plenty of side quests\, take on hordes of freakers\, explore undiscovered locations\, etc. There is no shortage of side quests\, exploration\, and adventure within the game. The graphics themselves are exquisite and contain a large amount of variety throughout each scene and location. Day’s Gone brings together the best aspects of similar games within its genre while still maintaining its own uniqueness and beauty. I firmly believe that Day’s Gone deserves more credit than is given and I would strongly recommend the game to anyone who is interested.… Expand",True,0.09785384,0.0049591064,0.011247349,0.024897853,0.072882555,0.011482717
90593,DG,2020-08-24,9.0,"The plot is very good. It's often pleases with unexpected turns. The characters are revealed over time\, it is interesting to watch them and sometimes even empathize. The gameplay is also good\, it doesn't get boring and addictive. Riding a bike is just super\, I already wanted to buy my own. Minuses - some bugs\, game design flaws and monotony of tasks. It can be seen that the developers wereThe plot is very good. It's often pleases with unexpected turns. The characters are revealed over time\, it is interesting to watch them and sometimes even empathize. The gameplay is also good\, it doesn't get boring and addictive. Riding a bike is just super\, I already wanted to buy my own. Minuses - some bugs\, game design flaws and monotony of tasks. It can be seen that the developers were in love with their project - so many small pleasant details\, for example\, as a musician playing guitar in The Lost Lake camp.… Expand",True,0.05799546,0.0040626526,0.011469335,0.021288296,0.053435806,0.012130005
90594,DG,2020-06-24,9.0,"Beautiful game and somewhat interesting storytelling\, is the first game I have platinated. If you looking for a serious survivor in post apocalyptic world this is the game you should look for. No crap\, no nonsense pure adventure and some \""oh shoe\"" moment",True,0.36456755,0.01412424,0.016460562,0.1823172,0.41503602,0.009722093
90595,DG,2020-06-24,9.0,After TLOU2 this game is brilliant. You play with a normal heterosexual real man,True,0.3302291,0.015286255,0.35299334,0.1505596,0.17287734,0.009411395
90598,DG,2020-08-26,0.0,"Very broken game\, poorly built and with many performance failures.Realistically it's a 6/10",True,0.16098402,0.0025939941,0.0048097214,0.06722072,0.026317406,0.006530962
90599,DG,2020-08-26,10.0,Well I've played the game till the end and I hope they make days gone 2 after when saw obrian as a superior friker ❤️… Expand,True,0.2648175,0.012962224,0.042292643,0.113185234,0.25549942,0.014911477
90601,DG,2020-08-27,9.0,I feel like this was one of those games that you should wait to review because how it came out vs how it looks now is almost night and day but the story is still too long,True,,,,,,
90602,DG,2020-08-28,8.0,"This game is a hidden gem and if you get through the first few hours your going to grow to love the characters and game. Its definetly in my top 10 games of all time and if your a fan of fallout\, open world type games dont miss out on this.",True,0.028620722,0.0019264221,0.0062526376,0.010666896,0.024062896,0.009747985
92894,DG,2019-12-27,8.0,"I describe this game as being the Ubisoft of zombie games. Big giant open world\, lots of things too do\, with most of them being the same repetitive task\, set in different area's scattered around the game world. The one differing feature\, is the motorcycle. I freaking love the concept\, and I love the customization. The driving isn't the best\, but it also isn't the worst\, though\, it doesI describe this game as being the Ubisoft of zombie games. Big giant open world\, lots of things too do\, with most of them being the same repetitive task\, set in different area's scattered around the game world. The one differing feature\, is the motorcycle. I freaking love the concept\, and I love the customization. The driving isn't the best\, but it also isn't the worst\, though\, it does feel like you're driving super slow at times. The player upgrade system is barebones\, but it works well so it's not much of a problem. My favorite part of this game\, is not only the zombies\, but the setting. You play as a biker\, in a fictional version of Oregon. All the trees\, grass and wilderness is a nice change of pace from most zombie games\, which either seem to be set in big cities\, or creepy\, isolated areas.… Expand",True,0.21642438,0.015221698,0.034300596,0.056719027,0.26645362,0.011275585
92901,DG,2020-01-05,9.0,"I play games but never review them\, personally. But after hearing this one had some poor reception\, I had to speak up (and it seems like others have\, too). Let's be clear -- I didn't even personally play this game. It's so good\, I just watched my bf play it for hours on end\, engulfed in the story as if I was binging a series\, invested in the lives of the characters\, begging him to playI play games but never review them\, personally. But after hearing this one had some poor reception\, I had to speak up (and it seems like others have\, too). Let's be clear -- I didn't even personally play this game. It's so good\, I just watched my bf play it for hours on end\, engulfed in the story as if I was binging a series\, invested in the lives of the characters\, begging him to play even when he was tired. =) From his perspective\, he said the controls took some getting used to\, but they were easier than many others (and he's definitely just an average gamer). There are elements in this game that I've never personally seen before\, and the way they mix the cinematic and audio elements with gameplay at times is both heart-wrenchingly beautiful and immensely successful in further investing you in the story. I was truly sad to see it end.If you enjoy story-driven games\, this is a must-play.… Expand",True,0.13561769,0.007286072,0.023796257,0.035443626,0.10054382,0.013321015
90604,DG,2020-08-29,10.0,"Beautiful game\, I wish to see more games like this even if it's not related to zombies... Execution \, gameplay story is is superb\, it touches your chords... loved every minute of it\, waiting eagerly for days gone 2..  Much love devs team keep up the superb work team",True,0.041172907,0.003566742,0.009619443,0.013364912,0.031140719,0.014566151
90605,DG,2020-08-29,6.0,"Overall - 5.5/10Graphics - 8.5/10\nStory - 5/10 (I couldn't care any less about more than half of the characters in the game)\nSound Mixing - Trash\, dialogues are unclear and can't be heard if a music is playing\, sometimes he talks too low other times he is shouting in front of enemies\nOST - 7/10 (Some are good)\nWorld design - 8/10\nGameplay - 7/10 ( -1 for bugs)\nIt's just an aboveOverall - 5.5/10Graphics - 8.5/10Story - 5/10 (I couldn't care any less about more than half of the characters in the game)Sound Mixing - Trash\, dialogues are unclear and can't be heard if a music is playing\, sometimes he talks too low other times he is shouting in front of enemiesOST - 7/10 (Some are good)World design - 8/10Gameplay - 7/10 ( -1 for bugs)It's just an above average game.Enjoyment - 6/10… Expand",True,0.28857216,0.01825585,0.045901958,0.12702756,0.22592722,0.013702838
90606,DG,2020-08-29,8.0,This game needed to be more polished but it’s a great experience over all. 8.5/10,True,0.031331215,0.0020694733,0.005771666,0.012490907,0.02119352,0.010032792
90608,DG,2020-08-30,10.0,didnt expect to enjoy game so much,True,0.034513097,0.0017166138,0.0040512653,0.011958904,0.019212283,0.0079873605
i hope there will be part 2 with good story line not like **** the last of us 2,true,,,,True,,,,,,
90611,DG,2020-09-12,10.0,"Brilliant game\, starts slowly but once it gets rolling its a fantastic playthrough. The bike is utterly brilliant\, the scenery beautiful and fighting hordes is next level. I also love the way random encounters stack up when you are on the road. Ignore the bad reviews.",True,0.06817148,0.0031471252,0.009027477,0.019032324,0.028913507,0.017328756
90612,DG,2020-09-12,10.0,"Superb! Great action game\, i really enjoyed it. I recommended...............",True,,,,,,
90613,DG,2020-09-13,10.0,"Just an amazing game\, soundtracks 10/10\, graphics 09/10 (fixed later after update)\, interesting actors\, lovely zombies",True,0.040183347,0.00289917,0.007917541,0.014732921,0.026317406,0.011508608
90614,DG,2020-09-13,10.0,"This game is the most underrated game on ps4 it is a masterpiece\, great experience i highly recommend\, you wont regret it...",True,,,,,,
92913,DG,2020-01-13,10.0,"This game is the reason I play games. It had a very good story line\, the lead character isn't the best but he grows on you. The controlling of the bike at first is quirky but eventually becomes second nature. You truly feel panic when looking for gasoline near a hoard. I was immersed while playing this masterpiece. Yes I found this to be a masterpiece next to the garbage other studiosThis game is the reason I play games. It had a very good story line\, the lead character isn't the best but he grows on you. The controlling of the bike at first is quirky but eventually becomes second nature. You truly feel panic when looking for gasoline near a hoard. I was immersed while playing this masterpiece. Yes I found this to be a masterpiece next to the garbage other studios release. If you enjoyed the last of us this game is right up your ally. Graphics are very decent\, controlling is absolutely perfect\, sounds can sometimes be off but not game breaking\, and over all the game play is entertaining! I am waiting for part 2!!!!!… Expand",True,0.2312681,0.011672974,0.030949092,0.076819435,0.2188925,0.014048163
92925,DG,2019-12-29,10.0,"Since I started playing the game\, I couldn't put it it down.  I just had to finish the game which I just did upon writing the review for this amazing game.  A survival zombie game that reminds me of \""Last of us\"" in a bike.  You have to be very mindful with your resources such as your melee weapon\, ammo\, bike repair\, fuel\, etc...  I don't agree with the negative review for this game.  ThisSince I started playing the game\, I couldn't put it it down.  I just had to finish the game which I just did upon writing the review for this amazing game.  A survival zombie game that reminds me of \""Last of us\"" in a bike.  You have to be very mindful with your resources such as your melee weapon\, ammo\, bike repair\, fuel\, etc...  I don't agree with the negative review for this game.  This game is not meant to be a \""shooter\""!!!  I never had an issue with the shooting mechanics of the game.  I'm able to kill sniper with assault rifle without using focus skill in the game.  I have played the entire game purely stealth killing but there are scenes that you will have to use your guns such as killing hordes\, which can be scary at times as you need to have a strategy and have played the game with the most recent patch so any of the easy kill glitch does not work when I've played the game\, and other scenes in the game.  Graphics\, animation\, audio/soundtrack is well made for this game.  I had a lot of fun playing this game and I'm looking forward for another Bend studio game!… Expand",True,0.11316007,0.006828308,0.015355183,0.031036375,0.07255927,0.025961896
92933,DG,2020-02-09,9.0,Picked this game up after it had been out for awhile to give time for all release issues to be solved. Very happy with that wait. Great gameplay. Story and characters are well thought out. Survival mechanics offer nice elements without being a burden. The basics of the gameplay aren’t necessarily groundbreaking but it represents a solid open world RPG/Survival game that follows through inPicked this game up after it had been out for awhile to give time for all release issues to be solved. Very happy with that wait. Great gameplay. Story and characters are well thought out. Survival mechanics offer nice elements without being a burden. The basics of the gameplay aren’t necessarily groundbreaking but it represents a solid open world RPG/Survival game that follows through in its execution. Well worth the wait.… Expand,True,0.048842013,0.0040626526,0.009434453,0.017485369,0.044417568,0.01254427
90618,DG,2020-09-15,1.0,"Really stretched story. Youve to endure it.Stupid UI. Stupid story.Unfinished attempt at FarCry\, RDR2 and Witcher 3 formula.Lower your expectations.Just play any FarCry game. Its better.",True,0.6667219,0.024678862,0.022188433,0.56997263,0.36452284,0.012803185
90620,DG,2020-09-18,9.0,"I need the second part please for ps5\,is a good game\,......................",True,,,,,,
90624,DG,2020-09-23,10.0,"A masterpiece.Story\, characters\, open world\, graphics\, sound & music and GAMEPLAY.One of my best experience ever in gaming.Im shocked by its low rate\, but im playing in a late 2020 - i know it made a difference.",True,0.017466826,0.0014781952,0.0047727237,0.008994885,0.017299367,0.00899713
90626,DG,2020-09-25,10.0,"Amazing so entertaining game\, the OST\, the environment\, the story are very good!",True,0.017089844,0.0017166138,0.0047172266,0.008804884,0.017777596,0.008945347
90627,DG,2020-09-27,9.0,"I would give 10 points. But there was a lot of Fps drop in this game. So I deducted 1 point. On the other hand\, it's a really great game in terms of history and game mechanics.",True,0.025792383,0.0018501282,0.006881601,0.011046898,0.022013342,0.009256045
92949,DG,2019-09-13,10.0,"From start I thought it will be another open world action game. Somehow It changed into sneaking - crawling - experimenting type of game with very interesting mechanics and very good story.For example you can wipe out enemy camp several ways\, also freaks can \""help\"" you. Dont be afraid to try to find new ways.\n\nTowards the end its better and better.\n\nIts not one run experience likeFrom start I thought it will be another open world action game. Somehow It changed into sneaking - crawling - experimenting type of game with very interesting mechanics and very good story.For example you can wipe out enemy camp several ways\, also freaks can \""help\"" you. Dont be afraid to try to find new ways.Towards the end its better and better.Its not one run experience like gow or U4\, also story wasnt so much interesting like HZD\, but overall this game is on par with these jewels of Sony games. Great experience!… Expand",True,0.18744208,0.009307861,0.047448806,0.06372428,0.17241211,0.029587816
90631,DG,2020-10-03,10.0,For me this is a perfect game. Everything I could have wanted! Open world. Great guns. Zombies. Motorbike. Interesting story. If you have not played this game yet why the hell not!?? GO GET IT!,True,0.3969567,0.023076924,0.013043936,0.12702756,0.41436642,0.028897164
90633,DG,2020-10-04,10.0,The most underated game of the past generation ! Amazing game! 10 out of 10 for me. I cant wait to play the sequel on the PS5. Really don't understand all the negative reviews....,True,0.06500591,0.0020313263,0.005660672,0.020450363,0.021740068,0.0076507707
