r_id,of_title,r_date,score,review,is_english,Ideological Bias,LGBTQ+ Criticism,Conspiracy Theory,Review Ecosystem Critique,Technical Criticism,Tactical Praise,Coordinated Hate,Studio Criticism,Frustration/Expectation
101787,Logan,2017-03-03,5,A masterpiece. The ending that Hugh Jackman's Wolverine deserves. A fitting end to a legacy that lasted almost 2 decades.,True,0.04868536442518234,0.031754594296216965,0.01997784525156021,0.12227263301610947,0.03967966511845589,0.7307410836219788,0.0023651972878724337,0.04565146565437317,0.013515034690499306
101792,Logan,2017-03-07,5,A masterpiece to simply to put it. The Best CB movie ever made .???????????????? and Hugh jackman is a legendc,True,0.006560247857123613,0.003691369201987982,0.0611422099173069,0.02689468301832676,0.009397023357450962,0.4410945773124695,0.00960830319672823,0.015076041221618652,0.027971405535936356
101793,Logan,2016-12-28,5,"A masterpiece... with themes of fatherhood\, aging\, frailty and in the midst of pain and fear\, courage.  Thanks go to Hugh Jackman for providing my generatio  with a worthy depiction of a complicated\, wonderful character that is very close to my heart.",True,0.009439833462238312,0.029340051114559174,0.035087671130895615,0.13862347602844238,0.007692806888371706,0.7504982948303223,0.009536726400256157,0.14983132481575012,0.025713525712490082
101799,Logan,2017-02-28,5,A-MAZE-ING. Go watch it as soon as humanly possible.,True,0.04529216140508652,0.06393314898014069,0.09213349968194962,0.3502594530582428,0.31722891330718994,0.38389021158218384,0.019764576107263565,0.4209339916706085,0.002547173062339425
101809,Logan,2019-08-04,5,Amazing acting and plot,True,0.001193191041238606,0.01644890196621418,0.11622985452413559,0.062036942690610886,0.0007515011238865554,0.6061487793922424,0.1608356535434723,0.06704452633857727,0.008271228522062302
101810,Logan,2017-02-24,5,Amazing acting and story line,True,0.0006284684059210122,0.02906237356364727,0.00391800282523036,0.07635696232318878,0.001260947436094284,0.46026843786239624,0.002048916881904006,0.09615729749202728,0.0072480556555092335
101813,Logan,2017-04-25,5,"Amazing acting\, great action and amazing character study makes this wolverine farwell not just the greatest x men movie ever but one of the best comic book movies ever",True,0.007119727786630392,0.017982380464673042,0.003464479697868228,0.06579457223415375,0.00934599805623293,0.5273182988166809,0.002966897329315543,0.15338367223739624,0.02223539911210537
101814,Logan,2017-09-04,5,"Amazing acting\, great action\, great characters\, great music\, and just an awesome heartbreaking farewell to honestly my favorite character of all time.",True,0.0041204532608389854,0.012587598524987698,0.15033073723316193,0.08223308622837067,0.0015551261603832245,0.26535487174987793,0.06962785124778748,0.10478971898555756,0.008673753589391708
101816,Logan,2017-03-03,5,"Amazing acting\, moving storyline that really strikes home.",True,0.04296101629734039,0.16422557830810547,0.07496470212936401,0.23293375968933105,0.003047460690140724,0.6130915880203247,0.2038528472185135,0.28085845708847046,0.2035476565361023
101836,Logan,2017-03-04,5,"Amazing\, amazing stuff. One of the best films I've seen\, and not just one of the best comic book movies. This is The Dark Knight good. This is There Will Be Blood good. This is Oscar worthy stuff all around\, from directing\, to writing\, to Hugh and Patrick. It is so filled with material and heart\, I really hope there will be more of this\, and less of the world ending explosions type of movies in the future.",True,0.07467307150363922,0.060624685138463974,0.03349338099360466,0.3462638258934021,0.025009460747241974,0.04190877825021744,0.04141523316502571,0.16152824461460114,0.46293163299560547
101837,Logan,2017-03-04,5,Amazing!  A must see movie.,True,0.03385939449071884,0.023966815322637558,0.04894772917032242,0.03215685859322548,0.05759095773100853,0.09809081256389618,0.011035243980586529,0.10764585435390472,0.0014826940605416894
101839,Logan,2017-03-04,5,Amazing a must watch for all Wolverine fans!,True,0.004062800668179989,0.000809186021797359,0.0011488485615700483,0.013360051438212395,0.0027358790393918753,0.19493399560451508,0.00036363894469104707,0.0010606407886371017,0.0019199101952835917
101844,Logan,2019-04-26,5,Amazing and awesome I loved this movie definitely recommend it and of course it gets an A+,True,0.19309207797050476,0.11293818801641464,0.4209076762199402,0.21561641991138458,0.26489901542663574,0.37770023941993713,0.1360960751771927,0.31571343541145325,0.05704745650291443
101853,Logan,2017-03-05,5,Amazing and heartbreaking. My favorite X-Men movie.,True,0.09286151826381683,0.13855516910552979,0.0021956078708171844,0.13501755893230438,0.055551908910274506,0.05773551017045975,0.05036313831806183,0.027987690642476082,0.09281443804502487
101854,Logan,2017-02-05,5,amazing and heartfelt from start to finish. what a amazing cast.,True,0.018708504736423492,0.22697271406650543,0.07106149941682816,0.45571860671043396,0.02165859192609787,0.31392213702201843,0.08550377935171127,0.3853895962238312,0.021596265956759453
101866,Logan,2017-03-06,5,Amazing and touching. Haven't had a dry eye for hours. I wish it wasn't the end but it was beautiful,True,0.0898168534040451,0.16517439484596252,0.09308529645204544,0.4079434275627136,0.1674732118844986,0.4632638990879059,0.013515597209334373,0.43433570861816406,0.03496701642870903
101885,Logan,2017-03-05,5,AMAZING...BEST FILM OF THE YEAR!! ENOUGH SAID...,True,0.001144526177085936,0.0051003205589950085,0.0006444234168156981,0.004694180563092232,0.0017331251874566078,0.23394179344177246,0.0008922326378524303,0.013960483483970165,0.0005103177390992641
101892,Logan,2017-03-11,5,amazing best of all the xmen and associated movies,True,0.0143043277785182,0.01438406016677618,0.0006422746228054166,0.0703289806842804,0.04799804091453552,0.13759766519069672,0.001328502083197236,0.02076869271695614,0.007092575076967478
101908,Logan,2017-03-12,5,Amazing! Brilliant performance by Hugh Jackman. Heartfelt and going out like a boss.,True,0.06083909049630165,0.11171811074018478,0.1400781124830246,0.31626230478286743,0.16186155378818512,0.7658596634864807,0.003005205886438489,0.3539474308490753,0.034583911299705505
101922,Logan,2017-03-07,5,Amazing. Cash's When the Man Comes Around is a perfect way to close with the credits.,True,0.001193708973005414,0.007781232241541147,7.004924555076286e-05,0.0021417143288999796,0.0009986994555220008,0.02242797426879406,8.730796253075823e-05,0.0014295905129984021,0.000796052860096097
101947,Logan,2016-12-21,5,Amazing dramatic end ??,True,0.00812480878084898,0.05273556709289551,0.03763574734330177,0.20018979907035828,0.06908003985881805,0.31541067361831665,0.003949756268411875,0.2110738456249237,0.003643288277089596
101977,Logan,2017-01-06,5,"Amazing film and that's pretty much all there is to say. Probably better than any mcu film and definitely more emotional than any film I've ever seen. This movie will pick with your feelings whether you want it to or not. There's happy parts\, funny parts\, sad parts\, and very violent parts which are some of the highlights of the film! I would say it is VERY VERY VERY VERRRRY CLOSE TO BEING AS GOOD AS THE DARK KNIGHT. I would call it fox's The Dark Knight. Not for kids however do not take them to see this unless you feel like they can handle lots of profanity\, lots of gory violence\, and very mature subjects which could fly over there head but still. It is a very adult film. Possibly the most adult CBM I've ever seen. If I could rate this higher I would. And if any cbm deserves an oscar for best director or actor then LOGAN deserves every bit of it!",True,0.09243067353963852,0.019945869222283363,0.021089106798171997,0.18111594021320343,0.014037352055311203,0.2259179651737213,0.05373866856098175,0.27757659554481506,0.19756995141506195
101981,Logan,2017-06-02,5,Amazing film... best X-Men movie hands down.,True,0.013591484166681767,0.007818527519702911,0.00020587854669429362,0.042725712060928345,0.023290958255529404,0.43889784812927246,0.000521342153660953,0.015480087138712406,0.020608315244317055
102003,Logan,2017-03-24,5,Amazing film. I have no other words.,True,0.009117797948420048,0.013249208219349384,0.002551879733800888,0.13855691254138947,0.05654100328683853,0.22210945188999176,0.0003419517888687551,0.20168505609035492,0.013975546695291996
102009,Logan,2018-02-01,5,Amazing film. It's a disgrace they got only one nomination.,True,0.09874045103788376,0.026849964633584023,0.02167857065796852,0.07290633022785187,0.045972831547260284,0.0067958226427435875,0.003288303967565298,0.08246158063411713,0.5170845985412598
102016,Logan,2017-06-22,5,Amazing film just loved the film. Wondeful tribute to hugh jackman. I wish that they could have come up better script for all other wolverine movies that they had. Ending with high note and emotional not.,True,0.11462343484163284,0.10457726567983627,0.004618724342435598,0.3330008387565613,0.046761855483055115,0.23063038289546967,0.025185653939843178,0.24334605038166046,0.20256482064723969
102031,Logan,2017-03-06,5,Amazing film. Oscar nods should abound!,True,0.016225701197981834,0.05993148684501648,0.10388658195734024,0.0974278673529625,0.23555074632167816,0.444848895072937,0.004364812280982733,0.024743452668190002,0.019701281562447548
102050,Logan,2018-12-24,5,amazing film. you don't have to be a fan of super hero movies to find this movie amazing.,True,0.02928266115486622,0.025478849187493324,0.2426774650812149,0.1745481640100479,0.0911262258887291,0.3155921399593353,0.11211912333965302,0.18925969302654266,0.05809490382671356
102052,Logan,2017-03-03,5,Amazing final chapter ð??¢,True,0.023239297792315483,0.020451223477721214,0.020038416609168053,0.23298045992851257,0.06872189044952393,0.32298359274864197,0.0036745979450643063,0.03541546314954758,0.0008574466919526458
102078,Logan,2017-03-13,5,amazing.  graceful exit for the character and a nice high note for Hugh Jackman to walk away on from his signature character.  It's the Unforgiven for the superhero set.,True,0.06714487075805664,0.07624372094869614,0.04761560261249542,0.24256864190101624,0.06537139415740967,0.7019482254981995,0.04313568398356438,0.0875590369105339,0.011630340479314327
102088,Logan,2017-03-17,5,"Amazing\, gritty\, sad\, deep\, thrilling and wonderful. This may be the best \""comic book movie\"" ever.",True,0.0066816131584346294,0.022349560633301735,0.003889405634254217,0.04080390930175781,0.0018128143856301904,0.11259762197732925,0.002541689435020089,0.07219437509775162,0.024187428876757622
102096,Logan,2017-01-13,5,"Amazing\, hopeful\, and heartbreaking all at the same time. Jackman does his best job yet as Wolverine.",True,0.04770338907837868,0.06113623455166817,0.02063315361738205,0.1565019190311432,0.05903485417366028,0.15122219920158386,0.0060338512994349,0.14662033319473267,0.0026719626039266586
102097,Logan,2019-06-11,5,Amazing! How all future x-men films should be made,True,0.007379680406302214,0.026678437367081642,0.002199083799496293,0.14629288017749786,0.222591370344162,0.683661699295044,0.0002209382801083848,0.09411129355430603,0.0033469884656369686
102100,Logan,2017-03-03,5,Amazing!!! Hugh Jackman gives his best performance as Wolverine.,True,0.053059883415699005,0.012361300177872181,0.006055095233023167,0.08969606459140778,0.015219380147755146,0.3968122899532318,0.0022086387034505606,0.022058429196476936,0.015438367612659931
102103,Logan,2017-02-19,5,Amazing! I can watch this movie over and over again. Excellent performance by Hugh Jackman!!,True,0.24024945497512817,0.11559399217367172,0.600919246673584,0.27957993745803833,0.22030051052570343,0.3859301805496216,0.2098788619041443,0.3085906505584717,0.06279277801513672
102141,Logan,2017-03-23,5,"amazing it had everything you could want. lots of well choreographed action\, wonderful chemistry and acting that touched you\, interesting characters\, and it looked and sounded great too.",True,0.07094334810972214,0.06902368366718292,0.24848294258117676,0.21973882615566254,0.05269162356853485,0.34136447310447693,0.27628281712532043,0.3563321828842163,0.07805148512125015
102162,Logan,2017-03-11,5,Amazing! Loved it but so sad!,True,0.041495926678180695,0.04690162092447281,0.08757183700799942,0.43096014857292175,0.3155030608177185,0.4240749180316925,0.012960173189640045,0.47728055715560913,0.01627923920750618
102176,Logan,2017-03-03,5,"AMAZINGLY brutal but still has a heart. Thank you Deadpool for showing Hollywood that and R rated Super hero movie can work. Though this is only a Super Hero movie in name not in reality\, in reality its a story of a broken man dealing with his own demons in a world that has forgotten him.",True,0.00902431458234787,0.008317922241985798,0.002228081226348877,0.10794306546449661,0.005142357666045427,0.43059754371643066,0.010279669426381588,0.03666110709309578,0.11121361702680588
102178,Logan,2017-07-10,5,Amazingly cool take on the character of the Wolverine.  Logan manages to be both emotionally impactful and action packed.  I couldn't take my eyes off the screen.  Great introduction to a new young character.  Logan is easily one of the best X-Men films and one of the best superhero films ever.,True,0.1890881061553955,0.1141253113746643,0.006573070306330919,0.353937029838562,0.1092749759554863,0.716262936592102,0.047860000282526016,0.32167384028434753,0.22310268878936768
102184,Logan,2017-05-27,4,Amazingly great end to the Logan story.,True,0.022752443328499794,0.05780763551592827,0.0029630770441144705,0.013840149156749249,0.011759873479604721,0.3007603585720062,0.01197246927767992,0.01168093178421259,0.03195502981543541
102205,Logan,2017-03-06,4,"Amazing! More of a gritty full on movie\, well acted and Well done\, and a great script\, Wolverine the beast still our beast\, and always will be\, the film fans wanted a great movie\, and deserved finally got one!",True,0.018211057409644127,0.010598472319543362,0.009083526208996773,0.25053611397743225,0.012392191216349602,0.7850887775421143,0.08527044206857681,0.12413810938596725,0.0345163531601429
102224,Logan,2017-03-03,5,Amazing movie and I couldn't recommend it enough. It hits on so many emotional levels.,True,0.1595180481672287,0.15576209127902985,0.3682295083999634,0.22982017695903778,0.10598579794168472,0.2551681697368622,0.16647648811340332,0.2930462658405304,0.11994651705026627
102229,Logan,2017-03-20,5,Amazing movie and story line,True,0.0017417599447071552,0.01058715209364891,0.015269583091139793,0.016318321228027344,0.0023506195284426212,0.2710047960281372,0.0015370534965768456,0.03932715207338333,0.004237395245581865
102233,Logan,2017-05-25,4,"amazing movie\, a week end somehow\, but in the end a great and heartfelt end for Hugh Jackman's run as The Wolverine.",True,0.012807141058146954,0.0054311384446918964,0.000970556226093322,0.05725514888763428,0.0032512694597244263,0.2707268297672272,0.0014764551306143403,0.006569109857082367,0.03149917721748352
102239,Logan,2017-04-10,5,Amazing movie. Best Wolverine movie. X-Men First Class is still my #1 and this is my #2.,True,0.14235296845436096,0.02607663720846176,0.0036764508113265038,0.20237748324871063,0.04856110364198685,0.03823254629969597,0.023675736039876938,0.06252674758434296,0.06590331345796585
102259,Logan,2017-03-12,5,"Amazing movie. Deep\, dark\, and gritty. Fantastic finale for Jackman.",True,0.15256047248840332,0.053092170506715775,0.28607603907585144,0.18901771306991577,0.17539694905281067,0.246660977602005,0.40098991990089417,0.2851361036300659,0.15396848320960999
102284,Logan,2017-03-13,5,Amazing movie from start to finish. It was exiting and fun to watch.,True,0.18912449479103088,0.13669604063034058,0.47928667068481445,0.3521330654621124,0.2639015316963196,0.3405873775482178,0.3046516180038452,0.3445589244365692,0.07972469180822372
102301,Logan,2016-10-21,5,Amazing movie had a hard on the whole time,True,0.10881197452545166,0.07642138004302979,0.04743644595146179,0.09741996228694916,0.2599218487739563,0.05543406680226326,0.15126430988311768,0.1905004382133484,0.7815374135971069
102312,Logan,2017-03-06,5,amazing movie i cant belive how sad and amazing it was,True,0.05586324259638786,0.15046516060829163,0.050881680101156235,0.034514617174863815,0.04748062044382095,0.07018300145864487,0.17407043278217316,0.23179489374160767,0.3353537321090698
102322,Logan,2016-12-18,5,AMAZING MOVIE!!!! I loved every second of it.,True,0.012512306682765484,0.010099389590322971,0.011923804879188538,0.008207940496504307,0.00300850672647357,0.22328045964241028,0.007243491243571043,0.1400328427553177,0.011080903001129627
102323,Logan,2017-12-18,5,"amazing movie\, I loved it.",True,0.012578370980918407,0.01855345256626606,0.12021208554506302,0.01569029688835144,0.03494682163000107,0.1684783548116684,0.003687245538458228,0.167183980345726,0.0070271724835038185
102328,Logan,2017-06-26,5,"Amazing movie ! Incredible  acting from the 3 main actors \, especially Hugh! He deserves the Oscar for his performance .This is comicbook movie gold  .\nTo the people complaining about the violence : You can suck the middle claw from all Wolverine fans around the world !",True,0.07458393275737762,0.03728698194026947,0.0013814738485962152,0.0839368999004364,0.024522963911294937,0.38217341899871826,0.07420295476913452,0.14326263964176178,0.24657022953033447
102339,Logan,2017-02-27,5,Amazing movie it's just really dam good. Going for R rated rating is best thing they could have done this is how wolverine should be,True,0.08131181448698044,0.06052757799625397,0.021614834666252136,0.14403551816940308,0.20288968086242676,0.3720976412296295,0.02269703894853592,0.2912951409816742,0.26190149784088135
102352,Logan,2017-03-03,5,"Amazing movie. Jackman and Stewart slay it. Great cast\, great story. The wolverine I have always wanted.",True,0.1850927174091339,0.12363392114639282,0.06785134226083755,0.19626587629318237,0.18155883252620697,0.6448462605476379,0.11207933723926544,0.17889441549777985,0.07170125842094421
102353,Logan,2017-05-22,5,Amazing Movie !!! Keep track of X Men !! ????,True,0.013646231964230537,0.010475866496562958,0.00041021962533704937,0.009601735509932041,0.008486157283186913,0.007473339326679707,0.0006055099074728787,0.009545307606458664,0.032194335013628006
102361,Logan,2017-03-26,5,Amazing movie. Loved every second of it.,True,0.14726080000400543,0.1076136901974678,0.2848055958747864,0.2226276844739914,0.2054327428340912,0.4423123896121979,0.008737466298043728,0.32838502526283264,0.07489491999149323
102369,Logan,2017-03-04,5,"Amazing movie man I'll miss him as wolverine till I die\, 17 years of this they're both amazing",True,0.014790249988436699,0.008572995662689209,0.0021423620637506247,0.015198487788438797,0.003298848867416382,0.09716807305812836,0.006665671709924936,0.01776685006916523,0.05899797007441521
